,Oakland,Wayne,Ingham,Kent,Montcalm,St. Clair,Washtenaw,Bay,Charlevoix,Leelanau,Macomb,Monroe,Ottawa,Jackson,Otsego,Clinton,Eaton,Genesee,Livingston,Midland,Allegan,Barry,Berrien,Calhoun,Clare,Saginaw,Tuscola,Wexford,Emmet,Gladwin,Grand Traverse,Roscommon,Chippewa,Kalamazoo,Muskegon,Newaygo,Hillsdale,Isabella,Kalkaska,Lapeer,Manistee,Unknown,Iosco,Lenawee,Marquette,Sanilac,Van Buren,Gogebic,Ionia,Mecosta,Missaukee,Oceana,Ogemaw,Shiawassee,Cass,Crawford,Gratiot,Huron,Osceola,Cheboygan,Antrim,Delta,Houghton,St. Joseph,Arenac,Branch,Oscoda,Mackinac,Dickinson,Luce,Presque Isle,Mason,Schoolcraft,Menominee,Alpena,Lake,Montmorency,Alcona,Baraga,Benzie,Iron,Alger,Keweenaw,Ontonagon
2021-06-23,118638,165690,24886,73392,8210,18495,27108,11256,1681,1243,100584,15407,32894,21038,2357,7652,10148,41736,16784,7575,11182,5958,15577,14540,2474,22514,5667,2900,2384,2305,6476,1898,5623,23161,18402,4891,4411,6339,1139,9762,1979,747,2006,10848,5929,4259,7141,1405,9336,3212,1512,2768,1742,6432,5494,995,6981,4090,1962,1930,1635,4058,3138,6263,1209,5748,691,716,2753,1338,1056,2138,438,2126,2269,636,616,739,991,1280,1053,669,174,482
2021-06-24,118652,165732,24888,73449,8211,18498,27128,11258,1681,1243,100594,15408,32898,21037,2358,7654,10149,41738,16786,7575,11184,5961,15582,14544,2477,22514,5667,2901,2384,2305,6476,1898,5624,23164,18406,4891,4408,6338,1139,9764,1980,748,2007,10848,5929,4259,7141,1405,9339,3212,1512,2769,1742,6433,5493,995,6984,4092,1962,1930,1635,4058,3139,6258,1209,5751,691,716,2753,1338,1056,2139,438,2126,2269,636,617,739,991,1280,1053,669,174,482
2021-06-25,118669,165755,24889,73490,8211,18498,27128,11259,1681,1243,100600,15408,32903,21039,2360,7655,10151,41739,16788,7575,11183,5962,15585,14546,2477,22517,5668,2901,2384,2305,6476,1899,5627,23170,18411,4892,4409,6338,1139,9766,1981,741,2006,10850,5929,4259,7141,1405,9339,3212,1512,2769,1743,6434,5495,995,6985,4092,1962,1930,1636,4057,3139,6254,1209,5751,691,716,2753,1338,1056,2140,438,2126,2269,637,618,739,991,1280,1053,669,174,482
2021-06-26,118669,165755,24889,73490,8211,18498,27128,11259,1681,1243,100600,15408,32903,21039,2360,7655,10151,41739,16788,7575,11183,5962,15585,14546,2477,22517,5668,2901,2384,2305,6476,1899,5627,23170,18411,4892,4409,6338,1139,9766,1981,741,2006,10850,5929,4259,7141,1405,9339,3212,1512,2769,1743,6434,5495,995,6985,4092,1962,1930,1636,4057,3139,6254,1209,5751,691,716,2753,1338,1056,2140,438,2126,2269,637,618,739,991,1280,1053,669,174,482
2021-06-27,118669,165755,24889,73490,8211,18498,27128,11259,1681,1243,100600,15408,32903,21039,2360,7655,10151,41739,16788,7575,11183,5962,15585,14546,2477,22517,5668,2901,2384,2305,6476,1899,5627,23170,18411,4892,4409,6338,1139,9766,1981,741,2006,10850,5929,4259,7141,1405,9339,3212,1512,2769,1743,6434,5495,995,6985,4092,1962,1930,1636,4057,3139,6254,1209,5751,691,716,2753,1338,1056,2140,438,2126,2269,637,618,739,991,1280,1053,669,174,482
2021-06-28,118714,165841,24899,73539,8211,18498,27140,11261,1681,1243,100628,15414,32917,21043,2363,7659,10152,41744,16801,7577,11186,5962,15596,14555,2480,22521,5668,2901,2384,2305,6476,1900,5627,23180,18416,4897,4406,6339,1140,9767,1981,740,2007,10852,5935,4259,7143,1405,9345,3212,1512,2769,1743,6436,5496,995,6985,4093,1962,1930,1636,4057,3139,6259,1209,5759,691,716,2754,1338,1056,2140,438,2128,2270,637,618,739,992,1281,1054,670,174,482
2021-06-29,118725,165895,24904,73605,8212,18499,27140,11263,1681,1243,100642,15414,32932,21047,2362,7660,10153,41749,16801,7577,11186,5962,15596,14559,2480,22525,5668,2901,2384,2305,6479,1900,5629,23187,18420,4897,4406,6339,1140,9767,1981,741,2008,10854,5939,4259,7145,1405,9348,3214,1513,2769,1743,6436,5499,995,6987,4092,1962,1931,1636,4057,3141,6260,1209,5764,691,716,2755,1338,1057,2140,438,2129,2270,637,618,739,994,1281,1054,670,174,482
2021-06-30,118738,165942,24909,73774,8211,18501,27140,11264,1681,1243,100655,15419,32938,21051,2362,7656,10153,41756,16804,7577,11186,5964,15596,14566,2481,22525,5668,2902,2384,2305,6478,1900,5631,23188,18429,4897,4406,6339,1143,9767,1981,735,2007,10853,5938,4261,7145,1406,9349,3215,1513,2769,1745,6436,5501,995,6986,4093,1962,1931,1636,4057,3141,6262,1209,5767,691,715,2755,1338,1057,2140,438,2130,2270,638,618,739,994,1281,1054,670,174,482
2021-07-01,118749,166066,24912,73779,8211,18505,27150,11266,1682,1243,100663,15419,32941,21056,2363,7658,10157,41758,16807,7577,11189,5965,15615,14569,2481,22527,5668,2902,2384,2305,6480,1900,5633,23192,18432,4900,4402,6339,1144,9767,1981,735,2007,10854,5938,4261,7147,1406,9351,3216,1513,2769,1747,6438,5503,996,6987,4093,1962,1931,1636,4057,3143,6256,1209,5767,691,716,2755,1339,1057,2140,438,2130,2272,638,618,739,994,1281,1054,670,174,482
2021-07-02,118774,166128,24913,73734,8211,18507,27150,11267,1682,1243,100674,15436,32947,21058,2363,7659,10157,41760,16808,7577,11191,5965,15617,14573,2482,22529,5668,2903,2384,2305,6480,1900,5634,23198,18439,4901,4403,6340,1144,9768,1981,737,2007,10854,5940,4261,7149,1406,9352,3217,1513,2769,1747,6438,5504,995,6987,4093,1962,1931,1636,4057,3143,6256,1209,5768,691,714,2755,1338,1057,2140,438,2130,2273,638,618,739,994,1284,1054,670,174,482
2021-07-03,118774,166128,24913,73734,8211,18507,27150,11267,1682,1243,100674,15436,32947,21058,2363,7659,10157,41760,16808,7577,11191,5965,15617,14573,2482,22529,5668,2903,2384,2305,6480,1900,5634,23198,18439,4901,4403,6340,1144,9768,1981,737,2007,10854,5940,4261,7149,1406,9352,3217,1513,2769,1747,6438,5504,995,6987,4093,1962,1931,1636,4057,3143,6256,1209,5768,691,714,2755,1338,1057,2140,438,2130,2273,638,618,739,994,1284,1054,670,174,482
2021-07-04,118774,166128,24913,73734,8211,18507,27150,11267,1682,1243,100674,15436,32947,21058,2363,7659,10157,41760,16808,7577,11191,5965,15617,14573,2482,22529,5668,2903,2384,2305,6480,1900,5634,23198,18439,4901,4403,6340,1144,9768,1981,737,2007,10854,5940,4261,7149,1406,9352,3217,1513,2769,1747,6438,5504,995,6987,4093,1962,1931,1636,4057,3143,6256,1209,5768,691,714,2755,1338,1057,2140,438,2130,2273,638,618,739,994,1284,1054,670,174,482
2021-07-05,118774,166128,24913,73734,8211,18509,27150,11267,1682,1243,100674,15436,32947,21058,2363,7659,10157,41760,16808,7577,11191,5965,15617,14573,2482,22529,5668,2903,2384,2305,6480,1900,5634,23198,18439,4901,4403,6340,1144,9768,1981,737,2007,10854,5940,4261,7149,1406,9352,3217,1513,2769,1747,6438,5504,995,6987,4093,1962,1931,1636,4057,3143,6256,1209,5768,691,714,2755,1338,1057,2140,438,2130,2273,638,618,739,994,1284,1054,670,174,482
2021-07-06,118859,166249,24927,73776,8211,18510,27163,11266,1683,1244,100713,15442,32966,21070,2368,7663,10161,41776,16820,7581,11200,5969,15625,14589,2483,22535,5670,2903,2385,2305,6480,1901,5633,23210,18444,4904,4404,6343,1144,9773,1981,736,2007,10857,5941,4261,7153,1411,9354,3220,1515,2771,1747,6441,5507,995,6987,4094,1962,1931,1637,4057,3143,6259,1212,5773,692,714,2758,1338,1057,2141,438,2132,2273,639,618,741,994,1283,1054,670,174,482
2021-07-07,118859,166249,24927,73776,8211,18513,27163,11266,1683,1244,100713,15442,32966,21070,2368,7663,10161,41776,16820,7581,11200,5969,15625,14589,2483,22535,5670,2903,2385,2305,6480,1901,5633,23210,18444,4904,4404,6343,1144,9773,1981,736,2007,10857,5941,4261,7153,1411,9354,3220,1515,2771,1747,6441,5507,995,6987,4094,1962,1931,1638,4057,3143,6259,1212,5773,692,714,2758,1338,1057,2141,438,2132,2273,639,618,741,994,1283,1054,670,174,482
2021-07-08,118859,166249,24927,73776,8211,18520,27175,11266,1683,1244,100713,15442,32966,21070,2368,7663,10161,41776,16820,7581,11200,5969,15629,14589,2483,22535,5670,2903,2386,2305,6480,1901,5633,23210,18444,4904,4404,6343,1144,9773,1981,736,2007,10857,5941,4261,7153,1411,9354,3220,1515,2771,1747,6441,5507,995,6987,4094,1962,1931,1638,4057,3143,6259,1212,5773,692,714,2758,1338,1057,2141,438,2132,2273,639,618,741,994,1283,1054,670,174,482
2021-07-09,118968,166400,24943,73913,8215,18526,27175,11272,1684,1245,100779,15449,32985,21088,2369,7665,10167,41795,16834,7596,11209,5973,15632,14601,2485,22548,5674,2904,2387,2307,6489,1904,5643,23233,18459,4907,4406,6346,1145,9778,1981,743,2008,10863,5943,4261,7156,1416,9359,3221,1517,2777,1748,6449,5508,996,6988,4096,1966,1931,1639,4057,3143,6268,1212,5779,692,715,2757,1338,1057,2141,438,2133,2273,639,618,741,994,1283,1058,670,174,483
2021-07-10,118968,166400,24943,73913,8215,18535,27175,11272,1684,1245,100779,15449,32985,21088,2369,7665,10167,41795,16834,7596,11209,5973,15632,14601,2485,22548,5674,2904,2387,2307,6489,1904,5643,23233,18459,4907,4406,6346,1145,9778,1981,743,2008,10863,5943,4261,7156,1416,9359,3221,1517,2777,1748,6449,5508,996,6988,4096,1966,1931,1639,4057,3143,6268,1212,5779,692,715,2757,1338,1057,2141,438,2133,2273,639,618,741,994,1283,1058,670,174,483
2021-07-11,118968,166400,24943,73913,8215,18536,27175,11272,1684,1245,100779,15449,32985,21088,2369,7665,10167,41795,16834,7596,11209,5973,15632,14601,2485,22548,5674,2904,2387,2307,6489,1904,5643,23233,18459,4907,4406,6346,1145,9778,1981,743,2008,10863,5943,4261,7156,1416,9359,3221,1517,2777,1748,6449,5508,996,6988,4096,1966,1931,1639,4057,3143,6268,1212,5779,692,715,2757,1338,1057,2141,438,2133,2273,639,618,741,994,1283,1058,670,174,483
2021-07-12,118968,166400,24943,73913,8215,18539,27197,11272,1685,1245,100779,15449,32985,21088,2369,7665,10167,41795,16834,7596,11209,5973,15632,14601,2485,22548,5674,2904,2387,2307,6489,1904,5643,23233,18459,4907,4406,6346,1145,9778,1981,743,2008,10863,5943,4261,7156,1416,9359,3221,1517,2777,1748,6449,5508,996,6988,4096,1966,1931,1639,4057,3143,6268,1212,5779,692,715,2757,1338,1057,2141,438,2133,2273,639,618,741,994,1283,1058,670,174,483
2021-07-13,119094,166558,24958,73971,8221,18547,27197,11276,1686,1247,100840,15460,32997,21105,2369,7673,10171,41808,16854,7602,11224,5974,15632,14610,2487,22562,5676,2905,2390,2308,6499,1904,5651,23249,18477,4908,4409,6345,1146,9781,1982,742,2009,10867,5942,4261,7161,1425,9366,3223,1518,2777,1747,6451,5513,996,6986,4095,1967,1931,1639,4060,3143,6271,1216,5788,692,715,2758,1338,1058,2141,438,2133,2274,639,618,741,994,1285,1062,670,174,484
2021-07-14,119094,166558,24958,73971,8221,18553,27197,11276,1686,1247,100840,15460,32997,21105,2369,7673,10171,41808,16854,7602,11224,5974,15632,14610,2487,22562,5676,2905,2390,2308,6499,1904,5651,23249,18477,4908,4409,6345,1146,9781,1982,742,2009,10867,5942,4261,7161,1425,9366,3223,1518,2777,1747,6451,5513,996,6986,4095,1967,1931,1639,4060,3143,6271,1216,5788,692,715,2758,1338,1058,2141,438,2133,2274,639,618,741,994,1285,1062,670,174,484
2021-07-15,119094,166558,24958,73971,8221,18558,27224,11276,1686,1247,100840,15460,32997,21105,2370,7673,10171,41808,16854,7602,11224,5974,15652,14610,2487,22562,5676,2905,2390,2308,6499,1904,5651,23249,18477,4908,4409,6345,1146,9781,1982,742,2009,10867,5942,4261,7161,1425,9366,3223,1518,2777,1747,6451,5513,996,6986,4095,1967,1931,1639,4060,3143,6271,1216,5788,692,715,2758,1338,1058,2141,438,2133,2274,639,618,741,994,1285,1062,670,174,484
2021-07-16,119220,166784,24976,74031,8211,18560,27224,11287,1688,1249,100905,15486,33024,21121,2370,7673,10184,41840,16870,7614,11234,5977,15654,14641,2487,22594,5684,2906,2391,2308,6508,1905,5657,23276,18495,4912,4410,6346,1147,9787,1982,749,2009,10875,5943,4262,7167,1437,9369,3223,1519,2779,1749,6456,5516,996,6977,4095,1970,1934,1640,4061,3143,6276,1219,5798,692,717,2760,1338,1058,2144,439,2133,2275,640,618,741,994,1285,1064,670,174,484
2021-07-17,119220,166784,24976,74031,8211,18561,27224,11287,1688,1249,100905,15486,33024,21121,2370,7673,10184,41840,16870,7614,11234,5977,15654,14641,2487,22594,5684,2906,2391,2308,6508,1905,5657,23276,18495,4912,4410,6346,1147,9787,1982,749,2009,10875,5943,4262,7167,1437,9369,3223,1519,2779,1749,6456,5516,996,6977,4095,1970,1934,1640,4061,3143,6276,1219,5798,692,717,2760,1338,1058,2144,439,2133,2275,640,618,741,994,1285,1064,670,174,484
2021-07-18,119220,166784,24976,74031,8211,18561,27224,11287,1688,1249,100905,15486,33024,21121,2370,7673,10184,41840,16870,7614,11234,5977,15654,14641,2487,22594,5684,2906,2391,2308,6508,1905,5657,23276,18495,4912,4410,6346,1147,9787,1982,749,2009,10875,5943,4262,7167,1437,9369,3223,1519,2779,1749,6456,5516,996,6977,4095,1970,1934,1640,4061,3143,6276,1219,5798,692,717,2760,1338,1058,2144,439,2133,2275,640,618,741,994,1285,1064,670,174,484
2021-07-19,119220,166784,24976,74031,8211,18562,27259,11287,1689,1249,100905,15486,33024,21121,2370,7673,10184,41840,16870,7614,11234,5977,15667,14641,2487,22594,5684,2906,2392,2308,6508,1905,5657,23276,18495,4912,4410,6346,1147,9787,1982,749,2009,10875,5943,4262,7167,1437,9369,3223,1519,2779,1749,6456,5516,996,6977,4095,1970,1934,1641,4061,3143,6276,1219,5798,692,717,2760,1338,1058,2144,439,2133,2275,640,618,741,994,1285,1064,670,174,484
2021-07-20,119379,167006,25019,74098,8212,18566,27259,11298,1689,1249,101015,15505,33049,21145,2370,7680,10198,41901,16887,7620,11247,5986,15667,14666,2492,22625,5689,2906,2393,2311,6524,1905,5662,23302,18513,4918,4415,6352,1151,9792,1983,756,2010,10889,5947,4265,7185,1444,9378,3226,1520,2783,1751,6459,5522,996,6977,4098,1970,1938,1643,4063,3145,6282,1219,5814,694,718,2766,1338,1058,2149,439,2133,2278,640,619,742,994,1285,1067,670,174,484
2021-07-21,119379,167006,25019,74098,8212,18569,27259,11298,1692,1249,101015,15505,33049,21145,2370,7680,10198,41901,16887,7620,11247,5986,15667,14666,2492,22625,5689,2906,2394,2311,6524,1905,5662,23302,18513,4918,4415,6352,1151,9792,1983,756,2010,10889,5947,4265,7185,1444,9378,3226,1520,2783,1751,6459,5522,996,6977,4098,1970,1938,1643,4063,3145,6282,1219,5814,694,718,2766,1338,1058,2149,439,2133,2278,640,619,742,994,1285,1067,670,174,484
2021-07-22,119379,167006,25019,74098,8212,18574,27318,11298,1694,1249,101015,15505,33049,21145,2370,7680,10198,41901,16887,7620,11247,5986,15679,14666,2492,22625,5689,2906,2396,2311,6524,1905,5662,23302,18513,4918,4415,6352,1151,9792,1983,759,2010,10889,5947,4265,7185,1444,9378,3226,1520,2783,1751,6459,5522,996,6977,4098,1970,1938,1645,4063,3145,6282,1219,5814,694,718,2766,1338,1058,2149,439,2133,2278,640,619,742,994,1285,1067,670,174,484
2021-07-23,119667,167307,25057,74208,8213,18580,27318,11308,1696,1254,101189,15530,33086,21174,2371,7697,10210,41947,16922,7627,11266,5993,15695,14690,2493,22671,5695,2909,2399,2313,6542,1907,5666,23345,18551,4922,4427,6363,1157,9802,1985,758,2014,10900,5951,4270,7205,1444,9393,3226,1522,2791,1754,6478,5544,996,6976,4099,1971,1942,1644,4073,3151,6288,1223,5848,694,721,2772,1338,1059,2159,439,2135,2290,641,618,743,994,1290,1071,670,174,485
2021-07-24,119667,167307,25057,74208,8213,18583,27318,11308,1696,1254,101189,15530,33086,21174,2371,7697,10210,41947,16922,7627,11266,5993,15695,14690,2493,22671,5695,2909,2399,2313,6542,1907,5666,23345,18551,4922,4427,6363,1157,9802,1985,758,2014,10900,5951,4270,7205,1444,9393,3226,1522,2791,1754,6478,5544,996,6976,4099,1971,1942,1644,4073,3151,6288,1223,5848,694,721,2772,1338,1059,2159,439,2135,2290,641,618,743,994,1290,1071,670,174,485
2021-07-25,119667,167307,25057,74208,8213,18588,27318,11308,1696,1254,101189,15530,33086,21174,2371,7697,10210,41947,16922,7627,11266,5993,15695,14690,2493,22671,5695,2909,2399,2313,6542,1907,5666,23345,18551,4922,4427,6363,1157,9802,1985,758,2014,10900,5951,4270,7205,1444,9393,3226,1522,2791,1754,6478,5544,996,6976,4099,1971,1942,1644,4073,3151,6288,1223,5848,694,721,2772,1338,1059,2159,439,2135,2290,641,618,743,994,1290,1071,670,174,485
2021-07-26,119667,167307,25057,74208,8213,18588,27369,11308,1701,1254,101189,15530,33086,21174,2371,7697,10210,41947,16922,7627,11266,5993,15717,14690,2493,22671,5695,2909,2401,2313,6542,1907,5666,23345,18551,4922,4427,6363,1157,9802,1985,758,2014,10900,5951,4270,7205,1444,9393,3226,1522,2791,1754,6478,5544,996,6976,4099,1971,1942,1645,4073,3151,6288,1223,5848,694,721,2772,1338,1059,2159,439,2135,2290,641,618,743,994,1290,1071,670,174,485
2021-07-27,119978,167651,25127,74298,8216,18600,27369,11320,1708,1258,101412,15566,33132,21232,2373,7709,10222,42026,16973,7637,11299,6005,15717,14728,2497,22723,5705,2914,2402,2316,6566,1908,5673,23406,18582,4925,4436,6372,1164,9813,1990,755,2016,10916,5950,4270,7235,1447,9411,3228,1523,2791,1758,6491,5557,999,6982,4103,1972,1945,1646,4085,3156,6302,1226,5898,694,720,2777,1339,1059,2168,439,2139,2298,641,618,744,994,1294,1076,670,174,487
2021-07-28,119978,167651,25127,74298,8216,18605,27369,11320,1715,1258,101412,15566,33132,21232,2373,7709,10222,42026,16973,7637,11299,6005,15717,14728,2497,22723,5705,2914,2407,2316,6566,1908,5673,23406,18582,4925,4436,6372,1164,9813,1990,755,2016,10916,5950,4270,7235,1447,9411,3228,1523,2791,1758,6491,5557,999,6982,4103,1972,1945,1647,4085,3156,6302,1226,5898,694,720,2777,1339,1059,2168,439,2139,2298,641,618,744,994,1294,1076,670,174,487
2021-07-29,119978,167651,25127,74298,8216,18610,27443,11320,1716,1258,101412,15566,33132,21232,2375,7709,10222,42026,16973,7637,11299,6005,15744,14728,2497,22723,5705,2914,2410,2316,6566,1908,5673,23406,18582,4925,4436,6372,1164,9813,1990,755,2016,10916,5950,4270,7235,1447,9411,3228,1523,2791,1758,6491,5557,999,6982,4103,1972,1945,1648,4085,3156,6302,1226,5898,694,720,2777,1339,1059,2168,439,2139,2298,641,618,744,994,1294,1076,670,174,487
2021-07-30,120330,168054,25229,74491,8224,18623,27443,11337,1721,1263,101662,15603,33193,21279,2376,7741,10250,42099,17023,7655,11339,6029,15744,14781,2508,22817,5726,2920,2411,2320,6600,1912,5681,23492,18647,4933,4448,6384,1171,9825,1992,758,2023,10943,5952,4274,7260,1449,9430,3228,1524,2794,1764,6519,5577,998,6990,4121,1972,1947,1650,4093,3156,6327,1227,5934,695,720,2782,1339,1063,2178,441,2145,2329,645,627,745,998,1295,1077,670,174,488
2021-07-31,120330,168054,25229,74491,8224,18637,27443,11337,1721,1263,101662,15603,33193,21279,2376,7741,10250,42099,17023,7655,11339,6029,15744,14781,2508,22817,5726,2920,2411,2320,6600,1912,5681,23492,18647,4933,4448,6384,1171,9825,1992,758,2023,10943,5952,4274,7260,1449,9430,3228,1524,2794,1764,6519,5577,998,6990,4121,1972,1947,1650,4093,3156,6327,1227,5934,695,720,2782,1339,1063,2178,441,2145,2329,645,627,745,998,1295,1077,670,174,488
2021-08-01,120330,168054,25229,74491,8224,18644,27443,11337,1721,1263,101662,15603,33193,21279,2376,7741,10250,42099,17023,7655,11339,6029,15744,14781,2508,22817,5726,2920,2411,2320,6600,1912,5681,23492,18647,4933,4448,6384,1171,9825,1992,758,2023,10943,5952,4274,7260,1449,9430,3228,1524,2794,1764,6519,5577,998,6990,4121,1972,1947,1650,4093,3156,6327,1227,5934,695,720,2782,1339,1063,2178,441,2145,2329,645,627,745,998,1295,1077,670,174,488
2021-08-02,120330,168054,25229,74491,8224,18651,27536,11337,1732,1263,101662,15603,33193,21279,2379,7741,10250,42099,17023,7655,11339,6029,15781,14781,2508,22817,5726,2920,2416,2320,6600,1912,5681,23492,18647,4933,4448,6384,1171,9825,1992,758,2023,10943,5952,4274,7260,1449,9430,3228,1524,2794,1764,6519,5577,998,6990,4121,1972,1947,1655,4093,3156,6327,1227,5934,695,720,2782,1339,1063,2178,441,2145,2329,645,627,745,998,1295,1077,670,174,488
2021-08-03,120770,168625,25337,74563,8232,18668,27536,11356,1740,1270,101944,15656,33266,21350,2379,7755,10280,42189,17102,7679,11378,6050,15781,14821,2513,22892,5741,2924,2417,2322,6624,1915,5683,23591,18700,4947,4465,6401,1179,9835,1997,765,2039,10976,5959,4277,7285,1457,9444,3240,1527,2797,1774,6553,5594,1002,7001,4144,1975,1950,1656,4106,3158,6337,1231,5968,695,722,2784,1340,1066,2186,441,2153,2348,648,632,747,998,1297,1077,670,174,488
2021-08-04,120770,168625,25337,74563,8232,18671,27536,11356,1747,1270,101944,15656,33266,21350,2379,7755,10280,42189,17102,7679,11378,6050,15781,14821,2513,22892,5741,2924,2420,2322,6624,1915,5683,23591,18700,4947,4465,6401,1179,9835,1997,765,2039,10976,5959,4277,7285,1457,9444,3240,1527,2797,1774,6553,5594,1002,7001,4144,1975,1950,1656,4106,3158,6337,1231,5968,695,722,2784,1340,1066,2186,441,2153,2348,648,632,747,998,1297,1077,670,174,488
2021-08-05,120770,168625,25337,74563,8232,18680,27631,11356,1762,1270,101944,15656,33266,21350,2382,7755,10280,42189,17102,7679,11378,6050,15817,14821,2513,22892,5741,2924,2424,2322,6624,1915,5683,23591,18700,4947,4465,6401,1179,9835,1997,765,2039,10976,5959,4277,7285,1457,9444,3240,1527,2797,1774,6553,5594,1002,7001,4144,1975,1950,1661,4106,3158,6337,1231,5968,695,722,2784,1340,1066,2186,441,2153,2348,648,632,747,998,1297,1077,670,174,488
2021-08-06,121411,169487,25443,74836,8247,18708,27631,11393,1775,1278,102349,15716,33390,21461,2382,7774,10313,42345,17192,7703,11463,6080,15817,14896,2519,22976,5761,2931,2434,2331,6657,1920,5690,23743,18773,4965,4489,6421,1183,9870,2007,771,2047,11017,5975,4287,7342,1470,9461,3248,1529,2807,1792,6580,5621,1007,7014,4152,1979,1958,1664,4134,3168,6373,1235,6043,696,721,2791,1344,1070,2202,441,2167,2380,651,637,751,1002,1299,1079,670,174,487
2021-08-07,121411,169487,25443,74836,8247,18708,27631,11393,1775,1278,102349,15716,33390,21461,2382,7774,10313,42345,17192,7703,11463,6080,15817,14896,2519,22976,5761,2931,2434,2331,6657,1920,5690,23743,18773,4965,4489,6421,1183,9870,2007,771,2047,11017,5975,4287,7342,1470,9461,3248,1529,2807,1792,6580,5621,1007,7014,4152,1979,1958,1664,4134,3168,6373,1235,6043,696,721,2791,1344,1070,2202,441,2167,2380,651,637,751,1002,1299,1079,670,174,487
2021-08-08,121411,169487,25443,74836,8247,18733,27631,11393,1775,1278,102349,15716,33390,21461,2382,7774,10313,42345,17192,7703,11463,6080,15844,14896,2519,22976,5761,2931,2434,2331,6657,1920,5690,23743,18773,4965,4489,6421,1183,9870,2007,771,2047,11017,5975,4287,7342,1470,9461,3248,1529,2807,1792,6580,5621,1007,7014,4152,1979,1958,1664,4134,3168,6373,1235,6043,696,721,2791,1344,1070,2202,441,2167,2380,651,637,751,1002,1299,1079,670,174,487
2021-08-09,121812,170033,25547,74997,8267,18747,27785,11427,1789,1283,102608,15768,33499,21511,2387,7801,10374,42448,17271,7726,11508,6098,15905,14940,2527,23046,5780,2932,2446,2338,6676,1924,5698,23823,18806,4975,4506,6429,1190,9906,2013,771,2061,11050,5977,4289,7358,1475,9491,3261,1531,2809,1799,6597,5641,1010,7019,4159,1982,1963,1672,4162,3181,6400,1240,6059,697,722,2799,1341,1071,2214,443,2185,2392,652,640,758,1004,1305,1082,671,174,487
