date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-05-07,2182.6017225556143,452.6916747001259,2431.796844914537,1912.3208050143382,1573.439453766043,1123.8866351883728,2256.5519597642115,1645.540977909951,1609.7571587061034,1654.4568027011744,1839.1681481954474,830.9345045553017,331.89694565479556,1121.74067182642,1914.067097558105,1974.3489379161063,1875.331662262265,1721.6496248995875,1480.7463032387332,2239.91934315165,582.8126066624143,1429.9303376403382,2513.2586913899554,1909.1364568654142,1280.8214641073837,2440.837219323137,1515.6997345047769,1468.3299130715488,1213.3546503091504,1770.912583657743,951.7041020552017,2774.143249527344,1936.225455981095,2577.9099104218753,1226.5086803939082,1962.5359712691923,38.88554041179788,1646.5177015060365,1725.5344496941798,599.2085443976007,2040.2181274229847,716.704292373962,2448.5615270567414,1868.934291310315,2233.081867262456,1759.2651544530042,1741.1947399779142,679.4807214538625,387.2009106219006,254.15352755683156,1259.8198228258173,727.9423034669339,1515.847547772334,1293.7503966087281,1230.8204371666168
2021-05-08,2184.990124951262,452.6916747001259,2434.0341371644727,1912.6528628030194,1574.9316806675909,1124.2330326718643,2256.5519597642115,1652.6120563908407,1609.7571587061034,1657.4746983114223,1841.9687697093739,830.9345045553017,332.5841028921761,1121.74067182642,1915.7841696567136,1975.5279176506235,1875.6451056288474,1721.6496248995875,1483.8533848102772,2239.91934315165,583.5466275776062,1431.5491877905026,2514.3966849110734,1921.441302265451,1282.223375683914,2440.837219323137,1516.1871500052073,1468.3299130715488,1212.3350245525883,1770.912583657743,953.8819146457171,2776.5116437797246,1936.225455981095,2579.939487899981,1226.4128893379573,1962.5359712691923,38.88554041179788,1646.5177015060365,1725.5344496941798,599.9165497671135,2042.6005722171278,720.3562887682242,2448.5615270567414,1872.8417433097095,2233.081867262456,1759.2651544530042,1742.4985430858035,679.4807214538625,387.2009106219006,254.15352755683156,1261.0942405240962,727.9423034669339,1519.7500607677023,1298.3315455540967,1230.8204371666168
2021-05-09,2184.990124951262,452.6916747001259,2434.3137986957145,1912.9849205917003,1575.9433599228776,1124.7526288971017,2256.5519597642115,1652.6120563908407,1609.7571587061034,1658.9140023716946,1841.8754156589098,830.9345045553017,333.27126012955665,1121.74067182642,1918.2036803411168,1977.443759719214,1875.9585489954297,1721.6496248995875,1484.5191880041796,2239.91934315165,583.5466275776062,1432.8442679106342,2515.2501800519126,1921.441302265451,1283.4500483133777,2440.837219323137,1516.5120936721607,1468.3299130715488,1211.825211674307,1770.912583657743,954.6078521758889,2777.588186621716,1936.225455981095,2581.771057819247,1226.4128893379573,1962.5359712691923,38.88554041179788,1646.5177015060365,1725.5344496941798,600.152551556951,2043.4459558537592,721.8779539325002,2448.5615270567414,1874.0139789095279,2233.081867262456,1759.2651544530042,1743.0818234235433,679.7863807977465,387.2009106219006,254.15352755683156,1262.252802067986,727.9423034669339,1519.7500607677023,1298.3315455540967,1230.8204371666168
2021-05-10,2184.990124951262,452.6916747001259,2434.3137986957145,1913.9810939577437,1576.4997835132854,1124.7526288971017,2261.2663979252034,1657.6628267343335,1609.7571587061034,1661.328318859893,1841.9687697093739,830.9345045553017,333.27126012955665,1121.74067182642,1919.2183138539308,1977.5911321860287,1875.9585489954297,1721.9900063991722,1486.7385319838538,2240.9928212227474,583.5466275776062,1434.463118060799,2517.526167094149,1924.9144441122357,1283.4500483133777,2442.863370861037,1516.9995091725912,1468.3299130715488,1210.2957730394635,1773.4893935284708,954.6078521758889,2778.4494208953092,1940.003456870814,2583.6026277385126,1227.466590953416,1962.5359712691923,38.88554041179788,1646.5177015060365,1725.5344496941798,601.5685622959764,2044.0607803167636,722.4866199982105,2451.2953136518922,1874.7954693094066,2234.2096863873358,1762.1591586550983,1743.939588626102,680.0920401416303,387.2009106219006,254.15352755683156,1263.063795148709,730.6677069921266,1521.422566337146,1298.3315455540967,1230.8204371666168
2021-05-11,2186.383359682056,455.4187329814519,2436.9705832425134,1915.97344068983,1577.2838349361325,1127.1774112815426,2261.8210377088494,1660.6932889404293,1614.1078537296332,1663.556918695153,1844.0225588195865,830.9345045553017,333.27126012955665,1120.1094444800897,1921.3256296113143,1979.8017191882489,1877.2123224617592,1721.9900063991722,1490.7333511472677,2243.7838642076003,585.0146694079901,1435.920083195947,2517.526167094149,1935.036171780008,1285.027198836974,2444.8895223989366,1520.0864740086497,1469.2522308561415,1209.7859601611824,1774.4556972299938,956.7856647664042,2781.786703705482,1940.947957093244,2585.681707106328,1228.6160836248255,1966.3865977661233,38.88554041179788,1647.6194479606165,1725.5344496941798,603.9285801943522,2048.1339923841692,725.5299503267623,2454.9403624454267,1874.7954693094066,2234.2096863873358,1764.4743620167737,1745.826672071731,683.454292924353,390.3109580967753,254.15352755683156,1265.0333497733216,731.5761748338574,1524.2100756195518,1300.7069561183619,1234.2875369896212
2021-05-12,2188.771762077703,458.14579126277795,2437.250244773755,1918.2978452105976,1579.9394929812602,1130.814584858204,2263.207637167965,1660.6932889404293,1617.0083170786534,1665.9248060201166,1847.9434289390836,830.9345045553017,333.95841736693717,1123.3718991727503,1923.1207504416777,1981.4228163232103,1878.779539294671,1726.074584394189,1493.1746295249095,2246.3602115782337,585.748690323182,1437.377048331095,2519.5176557561063,1936.5246611429156,1287.6557830429683,2446.2402900908696,1521.8736641768942,1471.0968664253269,1215.9037147005563,1776.3883046330398,959.6894148870913,2785.3392950840534,1942.3647074268886,2588.5033148197917,1231.2982331914477,1966.3865977661233,38.88554041179788,1647.6194479606165,1737.1525095135494,605.8165945130528,2053.129441146082,728.8776136881694,2456.762886842194,1876.1630775091946,2242.104420261496,1764.9084626470878,1748.2284146388954,687.4278643948434,391.8659818342127,254.15352755683156,1266.7711920891563,734.3015783590502,1532.0151016102884,1304.2700719647598,1234.2875369896212
2021-05-13,2189.5678962095853,458.14579126277795,2438.3688908987233,1920.2901919426843,1582.5951510263878,1135.8373483688315,2265.148876410726,1664.7339052152233,1617.0083170786534,1668.106976692142,1849.7171558979035,830.9345045553017,333.95841736693717,1123.3718991727503,1925.5402611260808,1982.1596786572836,1880.0333127610004,1726.074584394189,1494.7281703106814,2247.6483852635506,585.748690323182,1440.1290935863747,2520.9401476575044,1948.2341107977895,1290.9853230372273,2447.2533658598195,1523.498382511662,1472.9415019945122,1216.9233404571187,1778.9651145037676,962.5931650077785,2788.7842321784256,1942.8369575381034,2590.532892297897,1233.405636422365,1967.670139931767,38.88554041179788,1647.6194479606165,1737.1525095135494,608.4126142012661,2055.8961512296028,734.0512752467075,2458.585411238961,1879.2890391087103,2243.232239386376,1766.2107645380302,1749.9439450440127,689.2618204581466,391.8659818342127,254.15352755683156,1269.899308257659,735.72917068177,1533.687607179732,1307.493843444834,1234.2875369896212
2021-05-14,2194.1456674679093,458.14579126277795,2439.627367789312,1922.6145964634518,1583.9356260396428,1137.3961370445436,2266.535475869842,1667.764367421319,1618.4585487531633,1671.4034472817978,1851.8642990585804,830.9345045553017,334.6455746043177,1126.090611416634,1929.7548926408476,1984.5176381263182,1880.3467561275827,1728.797636390867,1496.7255798923884,2249.580645791526,586.482711238374,1442.0717137665722,2523.7851314603004,1951.4095547719928,1292.562473560824,2449.6172093207024,1525.2855726799062,1473.863819779105,1212.3350245525883,1781.2198231406546,964.7709775982937,2791.5832435676025,1943.3092076493183,2592.2159565480333,1234.267755925922,1968.9536820974106,38.88554041179788,1654.9926742335742,1737.1525095135494,613.1326499980175,2058.1248899079947,736.7902725424043,2460.4079356357283,1880.852019908468,2245.487877636136,1767.223666008763,1752.1741345706653,689.5674798020306,391.8659818342127,254.15352755683156,1273.3749928893285,734.9504839602864,1536.4751164621377,1307.6635156279958,1234.2875369896212
2021-05-15,2196.9321369294976,458.14579126277795,2441.3053369767636,1923.610769829495,1584.4667576486681,1140.167316912476,2266.535475869842,1667.764367421319,1621.3590121021832,1674.0034804229344,1853.918088168793,830.9345045553017,335.3327318416982,1126.090611416634,1933.2670855698198,1985.2545004603917,1880.9736428607475,1728.797636390867,1513.814528535881,2249.580645791526,587.950753068758,1444.8237590218519,2524.4963774109992,1962.3251434333158,1293.0881904020227,2449.6172093207024,1525.9354600138133,1473.863819779105,1212.3350245525883,1781.2198231406546,966.2228526586373,2793.8439835357844,1943.3092076493183,2592.760477334842,1234.267755925922,1968.9536820974106,38.88554041179788,1654.9926742335742,1737.1525095135494,613.6046535776927,2059.892510239133,739.833602870956,2460.4079356357283,1883.0011185081348,2245.487877636136,1767.223666008763,1753.4436270704523,690.1787984897983,391.8659818342127,254.15352755683156,1275.3445475139413,734.9504839602864,1537.032618318619,1308.5118765438049,1234.2875369896212
2021-05-16,2196.9321369294976,458.14579126277795,2442.2841523361108,1923.9428276181761,1585.326685015662,1141.5529068464423,2266.535475869842,1667.764367421319,1624.2594754512033,1674.8856345243914,1854.0114422192573,830.9345045553017,336.0198890790787,1126.090611416634,1935.218303863693,1986.5808526617236,1882.5408596936593,1728.797636390867,1515.5900037196204,2249.580645791526,588.6847739839499,1445.4712990819178,2525.349872551838,1962.3251434333158,1294.8405798726853,2449.6172093207024,1525.9354600138133,1473.863819779105,1212.3350245525883,1781.2198231406546,966.9487901888091,2794.8128720935765,1943.3092076493183,2594.7405529232374,1234.267755925922,1968.9536820974106,38.88554041179788,1654.9926742335742,1737.1525095135494,614.0766571573679,2064.964812058921,741.0509350023768,2460.4079356357283,1885.9317075076806,2245.487877636136,1767.223666008763,1753.4436270704523,690.1787984897983,391.8659818342127,254.15352755683156,1276.5031090578311,734.9504839602864,1539.2626257445438,1308.5118765438049,1234.2875369896212
2021-05-17,2196.9321369294976,473.1446118100713,2442.2841523361108,1924.6069431955382,1585.8325246433053,1141.7261055881881,2272.359193598126,1667.764367421319,1627.1599388002232,1677.5785259919974,1854.0114422192573,830.9345045553017,336.0198890790787,1126.090611416634,1935.6865962542229,1987.4650874626116,1882.5408596936593,1729.1380178904517,1516.2558069135227,2251.94229754794,589.4187948991419,1445.956954126967,2528.0526071644945,1964.7067264139682,1294.8405798726853,2450.6302850896523,1526.09793184729,1473.863819779105,1205.197644256652,1782.1861268421774,967.6747277189809,2796.212377788165,1944.725957982963,2596.324613393954,1237.1414876044457,1968.9536820974106,38.88554041179788,1654.9926742335742,1737.1525095135494,617.3806822150939,2066.5787262743083,741.9639341009424,2461.319197834112,1886.1270801076503,2247.743515885896,1769.3941691603336,1754.610187745932,690.4844578336822,391.8659818342127,254.15352755683156,1277.7775267561099,737.4163252449846,1539.820127601025,1308.5118765438049,1234.2875369896212
2021-05-18,2197.927304594351,478.59872837272343,2444.2417830548043,1927.595463293668,1586.3889482337129,1143.1116955221544,2273.468473165418,1667.764367421319,1627.1599388002232,1681.9428673360483,1856.4386475313268,830.9345045553017,336.0198890790787,1128.265581211741,1937.950009475116,1990.5599092657196,1884.7349632597359,1728.797636390867,1517.809347699295,2254.303949304354,590.8868367295257,1448.061459322181,2529.048351495473,1973.3399647188328,1297.2939251316132,2454.344896242468,1544.1323053632116,1477.5530909174756,1205.197644256652,1784.4408354790644,972.0303529000115,2798.7960806089445,1945.6704582053928,2597.8591719749606,1238.9615176675109,1968.9536820974106,38.88554041179788,1663.467646961112,1737.1525095135494,617.8526857947691,2069.4222894157047,744.0942653309287,2463.141722230879,1886.5178253075896,2248.8713350107764,1771.13057168159,1756.0169226781281,694.1523699602888,394.9760293090874,254.15352755683156,1279.2836567631668,739.7523854094354,1540.3776294575061,1310.88728710807,1236.0210869011235
2021-05-19,2198.325371660292,479.9622575133865,2446.6189060703614,1927.595463293668,1587.3247515448531,1145.016881681358,2275.1323925163565,1668.7745214900176,1630.0604021492434,1683.98575051837,1859.7060392975743,830.9345045553017,336.0198890790787,1128.8093236605177,1940.6036663547839,1992.1810064006809,1886.3021800926476,1732.2014513867143,1519.3628884850668,2256.236209832329,592.3548785599097,1450.0040795023783,2531.1820893475697,1976.2177108204544,1299.9225093376074,2454.6825881654513,1551.606009703143,1477.5530909174756,1206.7270828914955,1786.0513416482693,972.7562904301833,2800.9491662929267,1947.5594586502525,2599.0967192177077,1241.6436672341329,1971.520766428698,38.88554041179788,1663.467646961112,1747.2551702260446,619.9767019033072,2073.572354540986,746.224596560915,2463.141722230879,1888.6669239072567,2248.8713350107764,1773.1563746230559,1758.0069379480644,695.3750073358243,396.53105304652473,254.15352755683156,1279.9787936895007,742.3480078143808,1542.6076368834308,1311.9053202070409,1236.0210869011235
2021-05-20,2204.694444715351,479.9622575133865,2448.296875257813,1928.5916366597112,1588.6146425953436,1145.709676648341,2276.2416720836486,1668.7745214900176,1631.5106338237533,1687.5143669241984,1861.759828407787,830.9345045553017,336.0198890790787,1132.0717783531782,1944.4280542107758,1993.2126136683837,1888.4962836587242,1732.2014513867143,1522.0261012606761,2257.953774746085,598.9610667966373,1450.3278495324114,2532.320082868688,1984.4540186285435,1301.3244209141374,2457.721815472301,1552.7433125374803,1479.397726486661,1207.2368957697768,1787.6618478174742,973.4822279603551,2803.425214829507,1949.4484590951122,2600.3837683501647,1242.7931599055423,1972.8043085943416,38.88554041179788,1663.467646961112,1747.2551702260446,621.156710852495,2076.492770740258,748.9635938566116,2463.141722230879,1889.057669107196,2256.7660688849364,1774.603376724103,1759.55091531267,696.5976447113597,396.53105304652473,254.15352755683156,1282.2959167772804,744.2947246180898,1543.7226405963931,1312.2446645733644,1236.0210869011235
2021-05-21,2205.291545314263,479.9622575133865,2451.3731521014747,1929.5878100257544,1589.7780737389235,1149.86644645024,2277.3509516509407,1670.7948296274149,1631.5106338237533,1691.8787082682493,1865.8674066282122,830.9345045553017,337.3942035538398,1132.0717783531782,1946.1451263093845,1996.4548079383064,1891.6307173245477,1733.2225958854685,1522.6919044545784,2259.027252817182,600.4291086270213,1452.5942397426418,2533.884823960226,1988.2248583479097,1305.0044388025292,2458.059507395284,1555.017918206155,1479.397726486661,1211.825211674307,1788.3060502851563,973.4822279603551,2805.362991945091,1951.8097096511867,2601.571813703202,1243.5594883531487,1972.8043085943416,38.88554041179788,1670.3323748704177,1747.2551702260446,622.336719801683,2078.3372441292718,750.4852590208876,2464.052984429263,1889.6437869071053,2256.7660688849364,1776.9185800857783,1761.026271461071,699.6542381501986,396.53105304652473,254.15352755683156,1282.9910537036142,745.8520980610571,1545.3951461658366,1314.1110585881443,1236.0210869011235
2021-05-22,2211.660618369322,479.9622575133865,2453.6104443514105,1931.2480989691599,1590.9415048825033,1151.0788376424603,2277.3509516509407,1675.8455999709076,1631.5106338237533,1692.9001498594102,1868.014549788889,830.9345045553017,337.3942035538398,1132.0717783531782,1949.345124311337,1997.3390427391944,1891.6307173245477,1733.2225958854685,1523.8015764444156,2259.027252817182,601.1631295422131,1455.3462849979214,2534.596069910925,1997.056561901162,1306.5815893261256,2458.059507395284,1555.1803900396317,1478.4754087020683,1211.825211674307,1788.3060502851563,975.6600405508705,2806.7624976396796,1951.8097096511867,2602.4133458282704,1243.7510704650504,1972.8043085943416,38.88554041179788,1670.3323748704177,1747.2551702260446,623.5167287508708,2081.103954212793,752.0069241851635,2464.052984429263,1890.0345321070447,2256.7660688849364,1776.9185800857783,1762.3986957851648,699.9598974940824,396.53105304652473,254.15352755683156,1285.6557452545608,745.8520980610571,1545.3951461658366,1314.6200751376296,1236.0210869011235
2021-05-23,2211.660618369322,479.9622575133865,2454.729090476378,1931.5801567578408,1591.5738044170573,1151.5984338676976,2277.3509516509407,1675.8455999709076,1634.4110971727735,1693.4108706549905,1868.014549788889,830.9345045553017,338.76851802860085,1132.0717783531782,1951.2963426052104,1997.3390427391944,1891.6307173245477,1733.2225958854685,1525.7989860261225,2259.027252817182,601.8971504574051,1458.098330253201,2535.307315861624,1997.056561901162,1307.8082619555896,2458.059507395284,1555.1803900396317,1478.4754087020683,1211.825211674307,1788.3060502851563,975.6600405508705,2807.5160776290736,1951.8097096511867,2603.353881732758,1243.7510704650504,1972.8043085943416,38.88554041179788,1670.3323748704177,1747.2551702260446,623.988732330546,2081.8724847915482,752.3112572180187,2464.052984429263,1891.9882581067418,2256.7660688849364,1776.9185800857783,1762.9133549067,699.9598974940824,396.53105304652473,254.15352755683156,1286.6984506440617,745.8520980610571,1545.3951461658366,1314.6200751376296,1236.0210869011235
2021-05-24,2211.660618369322,479.9622575133865,2454.729090476378,1932.5763301238842,1592.0543520633187,1152.118030092935,2279.2921908937024,1675.8455999709076,1638.7617921963033,1694.6644580623245,1868.014549788889,830.9345045553017,338.76851802860085,1135.8779754946154,1952.0768299227598,1997.486415206009,1891.6307173245477,1733.903358884638,1526.6867236179924,2261.818295802035,603.365192287789,1460.526605478448,2535.5918142419036,1998.6442838882638,1307.8082619555896,2460.085658933184,1556.1552210404923,1478.4754087020683,1212.3350245525883,1790.560758922043,975.6600405508705,2808.4849661868657,2005.6462223296853,2604.838938424055,1246.2416379197707,1972.8043085943416,38.88554041179788,1670.3323748704177,1747.2551702260446,625.640744859409,2081.8724847915482,752.9199232837291,2464.9642466276464,1893.1604937065601,2260.1495262595768,1778.7996828171395,1763.908362541668,700.5712161818502,396.53105304652473,254.15352755683156,1287.8570121879516,746.760565902788,1547.0676517352804,1314.7897473207913,1236.0210869011235
2021-05-25,2214.0490207649696,479.9622575133865,2456.686721195072,1933.9045612786085,1592.863695467548,1154.1964149938844,2279.8468306773484,1676.8557540396062,1638.7617921963033,1698.3787911210911,1871.5620037065291,830.9345045553017,338.76851802860085,1135.8779754946154,1953.4817070943488,1999.254884807785,1892.8844907908772,1733.903358884638,1528.6841331996993,2264.609338786888,604.833234118173,1461.659800583563,2537.0143061433014,2005.5905675818328,1309.7358903733186,2464.4756539319665,1562.654094379563,1481.2423620558463,1211.825211674307,1791.8491638574071,975.6600405508705,2811.068669007645,2008.4797229969747,2605.680470549123,1247.8700858709342,1972.8043085943416,38.88554041179788,1674.0613628705344,1747.2551702260446,626.3487502289217,2085.561431569576,754.7459214808601,2466.7867710244136,1896.091082706106,2260.1495262595768,1779.8125842878724,1765.383718690069,700.5712161818502,396.53105304652473,254.15352755683156,1290.2899914301202,748.4477204660025,1550.9701647306485,1316.6561413355712,1246.4223863701372
2021-05-26,2216.835490226558,479.9622575133865,2457.665536554419,1934.9007346446517,1593.7489148159239,1156.101601153088,2281.5107500282866,1676.8557540396062,1640.2120238708133,1701.4431158945736,1874.8293954727767,830.9345045553017,338.76851802860085,1136.421717943392,1955.667071583487,1999.9917471418585,1894.451707623789,1735.6052663825615,1532.9008867610805,2267.615077385961,605.567255033365,1462.9548807036947,2537.86780128414,2006.880591696353,1311.8387577381138,2465.8264216238995,1568.1781367177732,1482.164679840439,1211.825211674307,1794.103872494294,977.111915611214,2813.760026112623,2009.8964733306195,2606.96751968158,1250.4564443816055,1975.371392925629,38.88554041179788,1674.0613628705344,1841.4624813700623,629.4167734968102,2088.866113058226,755.6589205794257,2467.698033222797,1896.677200506015,2260.1495262595768,1780.6807855485006,1767.545287000517,700.5712161818502,396.53105304652473,254.15352755683156,1290.9851283564542,750.7837806304533,1554.3151758695356,1317.5045022513802,1246.4223863701372
2021-05-27,2217.233557292499,479.9622575133865,2460.1824903355964,1935.5648502220138,1597.517420041867,1158.3531847957831,2282.3427097037556,1676.8557540396062,1641.6622555453234,1705.436023932748,1878.4702034408808,830.9345045553017,340.14283250336194,1137.5092028409456,1959.1012157807043,2001.7602167436344,1895.7054810901184,1735.6052663825615,1533.122821159048,2269.3326422997166,605.567255033365,1551.0203288726457,2539.1480439953984,2013.1322470205653,1313.5911472087764,2466.501805469866,1570.1277987194944,1484.931633194217,1212.3350245525883,1796.6806823650218,979.2897282017293,2817.635580343792,2012.257723886694,2608.0070593654877,1252.468056556572,1977.9384772569163,38.88554041179788,1674.0613628705344,1841.4624813700623,632.2487949748611,2091.8633823153737,757.4849187765568,2467.698033222797,1897.2633183059243,2260.1495262595768,1783.864190170804,1769.4666810542483,701.1825348696179,396.53105304652473,254.15352755683156,1292.027833745955,752.4709351936679,1556.5451832954604,1325.8184392263083,1246.4223863701372
2021-05-28,2218.4277584903225,479.9622575133865,2462.2799518199113,1935.896908010695,1598.8326030737396,1159.3923772462579,2284.5612688383403,1676.8557540396062,1641.6622555453234,1707.339619625366,1882.391073560378,830.9345045553017,340.14283250336194,1137.5092028409456,1961.1304828063328,2003.6760588122252,1897.2726979230301,1740.7109888763325,1535.3421651387223,2270.620815985033,605.567255033365,1552.8010640378268,2539.717040755958,2015.4145973770237,1314.4673419441078,2468.527957007766,1571.4275733873087,1486.7762687634024,1271.4733184332022,1799.2574922357499,980.7416032620729,2818.9274317541813,2014.1467243315535,2609.244606608235,1254.862832955342,1980.5055615882038,38.88554041179788,1683.2143334162752,1841.4624813700623,632.7207985545363,2093.631002646512,759.310916973688,2467.698033222797,1900.19390730547,2266.916441008857,1785.7452929021654,1771.2851432836728,702.0995129012696,396.53105304652473,254.15352755683156,1292.491258363511,753.8985275163877,1556.5451832954604,1328.5331941568973,1246.4223863701372
2021-05-29,2218.4277584903225,479.9622575133865,2464.93673636671,1935.896908010695,1599.363734682765,1162.8563520811733,2284.5612688383403,1677.8659081083047,1641.6622555453234,1707.339619625366,1883.8847383678053,830.9345045553017,340.82998974074246,1137.5092028409456,1964.1743833447754,2006.4761356817037,1897.899584656195,1740.7109888763325,1539.780853098071,2270.620815985033,605.567255033365,1553.934259142942,2541.708529417915,2020.47546121091,1316.2197314147706,2468.527957007766,1571.4275733873087,1487.698586547995,1271.9831313114835,1799.2574922357499,981.4675407922447,2820.6499003013673,2014.1467243315535,2609.9376330641735,1254.9586240112926,1980.5055615882038,38.88554041179788,1683.2143334162752,1841.4624813700623,632.9568003443738,2094.7837985146457,760.5282491051087,2467.698033222797,1900.5846525054094,2266.916441008857,1785.7452929021654,1772.4860145672549,703.3221502768051,396.53105304652473,254.15352755683156,1292.954682981067,753.8985275163877,1556.5451832954604,1328.5331941568973,1246.4223863701372
2021-05-30,2218.4277584903225,479.9622575133865,2464.93673636671,1936.561023588057,1599.641946477969,1164.4151407568854,2284.5612688383403,1677.8659081083047,1641.6622555453234,1707.339619625366,1883.8847383678053,830.9345045553017,341.517146978123,1137.5092028409456,1965.6573092481192,2007.2129980157772,1897.899584656195,1740.7109888763325,1539.780853098071,2270.620815985033,605.567255033365,1555.2293392630736,2542.277526178474,2020.47546121091,1317.6216429913009,2468.527957007766,1571.7525170542622,1487.698586547995,1271.9831313114835,1799.2574922357499,982.1934783224165,2821.295826006562,2014.1467243315535,2610.7296632995317,1254.9586240112926,1980.5055615882038,38.88554041179788,1683.2143334162752,1841.4624813700623,633.4288039240489,2095.244916861899,761.1369151708191,2467.698033222797,1901.3661429052881,2266.916441008857,1785.7452929021654,1772.8977418644831,703.3221502768051,396.53105304652473,254.15352755683156,1294.4608129881237,753.8985275163877,1556.5451832954604,1328.5331941568973,1246.4223863701372
2021-05-31,2218.4277584903225,479.9622575133865,2464.93673636671,1936.893081376738,1599.6925304407332,1164.4151407568854,2284.5612688383403,1677.8659081083047,1641.6622555453234,1707.339619625366,1883.8847383678053,830.9345045553017,341.517146978123,1137.5092028409456,1968.6231610548068,2007.2129980157772,1897.899584656195,1740.7109888763325,1539.780853098071,2270.620815985033,605.567255033365,1556.3625343681888,2542.277526178474,2020.47546121091,1317.6216429913009,2470.5541085456657,1572.0774607212156,1487.698586547995,1271.9831313114835,1799.2574922357499,982.1934783224165,2821.834097427558,2014.1467243315535,2611.62069731431,1254.9586240112926,1980.5055615882038,38.88554041179788,1683.2143334162752,1841.4624813700623,637.2048325614502,2095.629182151277,761.4412482036743,2467.698033222797,1902.1476333051671,2271.427717508377,1785.7452929021654,1772.9320524725854,703.6278096206889,396.53105304652473,254.15352755683156,1295.9669429951805,753.8985275163877,1556.5451832954604,1332.944670919104,1246.4223863701372
2021-06-01,2220.418093820029,479.9622575133865,2464.93673636671,1937.2251391654193,1599.970742235937,1164.4151407568854,2286.2251881892785,1677.8659081083047,1644.5627188943433,1711.7503901326513,1883.9780924182694,830.9345045553017,341.517146978123,1137.5092028409456,1969.4036483723562,2008.3919777502945,1898.5264713893596,1741.0513703759173,1577.7316351505026,2274.0559458125445,605.567255033365,1556.6863043982216,2543.8422672700117,2021.7654853254298,1317.796881938367,2471.229492391632,1572.0774607212156,1487.698586547995,1273.0027570680456,1800.5458971711137,982.1934783224165,2822.587677416952,2014.6189744427684,2612.907746446767,1256.587071962456,1980.5055615882038,38.88554041179788,1683.2143334162752,1841.4624813700623,637.9128379309628,2095.7828882670283,762.3542473022399,2471.3430820163317,1902.1476333051671,2271.427717508377,1787.915796053736,1773.481022202223,703.6278096206889,396.53105304652473,254.15352755683156,1296.8937922302923,757.0132744023223,1559.3326925778663,1336.1684423991783,1248.1559362816395
2021-06-02,2222.6074626827053,479.9622575133865,2467.73335167913,1937.5571969541004,1600.5777497891092,1165.9739294325975,2287.0571478647475,1682.9166784517975,1646.0129505688533,1714.3039941105535,1886.4986517808031,830.9345045553017,341.517146978123,1141.3153999823828,1970.0280382263957,2009.7183299516264,1899.780244855689,1741.0513703759173,1579.9509791301768,2274.700032655203,607.0352968637488,1557.6576144883204,2544.2690148404313,2025.1393945480206,1317.796881938367,2472.5802600835655,1577.6015030594258,1495.0771288247365,1274.532195702889,1801.5122008726366,982.1934783224165,2824.740763100934,2016.507974887628,2613.3532634541557,1257.4491914660132,1980.5055615882038,38.88554041179788,1688.4688165073485,1847.7766443153716,638.6208433004756,2099.241275871429,763.5715794336605,2471.3430820163317,1902.7337511050762,2277.066813132777,1789.2180979446782,1775.265173823545,704.5447876523406,396.53105304652473,263.56662117004754,1298.2840660829602,758.5706478452895,1561.0051981473098,1339.3922138792525,1248.1559362816395
2021-06-03,2226.787166875088,479.9622575133865,2468.4325055072345,1939.881601474868,1601.9941007465106,1168.3987118170385,2286.5025080811015,1684.9369865891945,1647.4631822433635,1716.5790231090482,1889.2992732947296,830.9345045553017,342.2043042155035,1143.4903697774896,1971.901207788514,2012.6657792879198,1901.0340183220185,1741.0513703759173,1581.7264543139165,2276.8469887973974,614.3755060156684,1558.305154548386,2545.26475917141,2031.490282496427,1319.5492714090299,2473.2556439295317,1578.90127772724,1500.6110355322926,1276.571447216014,1803.4448082756826,982.9194158525883,2826.247923079722,2018.8692254437026,2614.244297468934,1259.365012585029,1984.3561880851348,38.88554041179788,1688.4688165073485,1847.7766443153716,639.8008522496634,2101.8542798391986,764.4845785322261,2474.0768686114825,1902.7337511050762,2278.194632257657,1790.2309994154111,1777.2208784853788,705.4617656839922,396.53105304652473,263.56662117004754,1299.44262762685,761.2960513704821,1564.9077111426782,1344.3127071909446,1248.1559362816395
