,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2020-10-31,48287,13463,5994,86235,23588,3715,6498,12927,10582,14587,2498,10972,25986,185890,6599,6155,35256,52445,9745,10411,46433,14287,1795,3275,13642,8680,11743,23164,12393,2945,2496,3772,3896,3147,5407,2304,6866,2679,10926,2402,9129,1239,4284,1676,2157,1940,3067,1248,1151,3015,2238,610,1327,934,727,1139,943,1617,1083,1750,773,903,680,907,611,1488,1279,539
2020-11-01,48669,13550,6021,86961,23684,3741,6544,13008,10706,14664,2504,11063,26214,186808,6639,6200,35429,52777,9811,10470,46724,14380,1805,3308,13704,8729,11780,23306,12429,2960,2526,3812,3927,3162,5425,2334,6879,2706,10977,2412,9179,1241,4300,1685,2181,1925,3071,1255,1159,3022,2242,610,1334,932,731,1147,956,1625,1084,1763,784,910,682,910,614,1496,1279,539
2020-11-02,48925,13699,6048,87456,23833,3773,6589,13089,10760,14742,2514,11147,26339,187756,6720,6255,35806,53149,9966,10512,46985,14474,1811,3328,13730,8785,11888,23405,12482,2967,2553,3817,3956,3167,5437,2366,6905,2732,10998,2416,9213,1243,4311,1690,2193,1915,3072,1257,1161,3028,2255,613,1345,936,733,1151,958,1627,1085,1763,785,912,682,912,615,1501,1279,540
2020-11-03,49150,13753,6073,87959,23979,3811,6656,13186,10842,14839,2517,11242,26477,188635,6782,6291,35956,53509,10024,10576,47345,14564,1819,3344,13804,8851,12034,23525,12550,2991,2586,3846,3980,3202,5455,2401,6979,2758,11048,2426,9265,1246,4327,1694,2205,1899,3074,1261,1167,3034,2262,614,1350,946,734,1159,960,1630,1086,1769,786,914,683,913,616,1508,1283,542
2020-11-04,49376,13842,6107,88381,24151,3859,6721,13282,10913,14909,2535,11328,26679,189331,6831,6340,36081,53800,10082,10645,47654,14644,1826,3369,13914,8947,12195,23612,12657,3009,2620,3869,4014,3229,5482,2426,7013,2807,11089,2441,9324,1246,4340,1699,2225,1864,3075,1270,1173,3048,2273,622,1353,956,734,1167,964,1633,1090,1775,791,915,689,918,620,1511,1287,543
2020-11-05,49794,13892,6142,89184,24327,3884,6822,13360,10996,15005,2561,11445,26884,190727,6907,6395,36282,54258,10186,10725,48014,14767,1840,3402,14033,9047,12318,23763,12745,3026,2642,3915,4048,3264,5505,2477,7060,2829,11160,2455,9392,1254,4343,1703,2248,1817,3081,1280,1183,3057,2277,623,1357,962,746,1172,979,1640,1095,1784,792,918,696,919,622,1516,1287,543
2020-11-06,50127,13944,6175,89751,24507,3922,6900,13439,11047,15091,2576,11558,27192,191837,6965,6433,36438,54622,10247,10801,48321,14869,1844,3440,14139,9103,12429,23879,12824,3047,2721,3946,4080,3299,5524,2522,7087,2870,11205,2461,9445,1258,4360,1710,2254,1784,3091,1285,1189,3059,2281,624,1369,976,752,1174,979,1641,1100,1788,791,919,700,922,624,1525,1290,545
2020-11-07,50380,13989,6199,90172,24654,3962,6967,13557,11082,15173,2591,11671,27372,192645,6992,6465,36520,55000,10312,10860,48595,14935,1847,3493,14205,9132,12572,23966,12863,3070,2958,3972,4128,3313,5548,2539,7108,2913,11280,2468,9491,1259,4377,1717,2262,1789,3093,1296,1194,3062,2288,626,1374,980,754,1175,981,1645,1106,1802,791,921,702,923,624,1530,1290,549
2020-11-08,50790,14114,6233,90997,24841,4005,7061,13653,11123,15263,2609,11788,27675,194355,7047,6510,36716,55447,10429,10938,48728,15106,1852,3584,14334,9195,12680,24129,12987,3086,3027,4022,4159,3341,5566,2568,7139,2952,11313,2485,9521,1267,4386,1725,2286,2038,3096,1300,1209,3069,2294,626,1386,987,757,1177,992,1654,1121,1806,794,921,705,926,628,1531,1291,549
2020-11-09,51055,14186,6264,91441,24928,4031,7108,13748,11261,15314,2627,11863,27849,194878,7084,6543,36847,55814,10478,11004,49028,15213,1856,3614,14397,9246,12780,24227,13013,3087,3047,4056,4193,3349,5584,2596,7219,2982,11359,2489,9555,1271,4394,1729,2295,2021,3095,1309,1215,3072,2298,626,1387,989,760,1180,992,1658,1125,1814,796,922,711,926,635,1538,1293,549
2020-11-10,51296,14281,6301,91704,25066,4069,7194,13828,11347,15441,2650,11969,28032,195272,7165,6622,37032,56143,10529,11080,49421,15302,1869,3655,14495,9312,12925,24440,13129,3096,3088,4074,4225,3387,5605,2605,7279,3011,11412,2493,9592,1279,4402,1734,2311,2027,3097,1317,1218,3072,2305,627,1407,991,766,1187,991,1662,1129,1823,796,925,714,928,641,1544,1287,550
2020-11-11,51635,14400,6374,92148,25315,4107,7279,13937,11450,15566,2666,12088,28242,195990,7219,6682,37494,56507,10812,11145,49751,15441,1872,3696,14609,9360,13092,24661,13218,3108,3109,4127,4272,3428,5630,2646,7350,3037,11455,2510,9631,1289,4420,1741,2324,2062,3105,1318,1227,3084,2310,630,1418,1002,776,1190,997,1669,1143,1833,802,926,715,934,645,1547,1287,551
2020-11-12,52014,14480,6423,92657,25456,4152,7352,13986,11554,15611,2678,12199,28486,197195,7304,6737,37657,56905,10857,11234,50134,15555,1880,3741,14748,9424,13167,24829,13325,3114,3143,4167,4323,3469,5653,2701,7389,3062,11508,2520,9690,1292,4452,1760,2337,2057,3112,1320,1229,3093,2323,630,1430,1011,781,1190,1009,1678,1158,1847,805,929,715,934,649,1552,1287,552
2020-11-13,52330,14522,6485,93514,25715,4206,7463,14117,11631,15729,2701,12319,28746,199071,7353,6803,37864,57359,10951,11319,50445,15679,1888,3828,14882,9466,13312,24941,13394,3140,3183,4196,4369,3489,5670,2744,7440,3104,11600,2523,9737,1295,4482,1766,2356,2056,3118,1343,1235,3106,2334,631,1446,1025,791,1190,1012,1680,1165,1854,806,929,717,935,650,1554,1287,553
2020-11-14,52481,14553,6521,93868,25884,4246,7508,14158,11651,15836,2724,12403,28865,200258,7416,6833,37998,57659,11013,11400,50829,15742,1893,3856,14979,9527,13452,25020,13456,3148,3202,4215,4399,3508,5691,2752,7504,3164,11690,2525,9781,1296,4502,1772,2379,2076,3123,1357,1243,3117,2343,633,1448,1028,792,1191,1013,1685,1172,1859,808,933,717,936,651,1565,1288,553
2020-11-15,52907,14772,6573,95311,26225,4292,7614,14238,11740,15938,2762,12547,29106,202643,7524,6922,38569,58394,11198,11490,51574,15988,1901,3927,15118,9623,13602,25252,13562,3160,3248,4255,4448,3527,5714,2810,7635,3231,11739,2535,9838,1304,4513,1798,2399,2096,3136,1383,1253,3125,2354,637,1472,1032,797,1193,1021,1698,1179,1870,809,934,718,936,671,1569,1289,555
2020-11-16,53187,14855,6614,95734,26437,4333,7668,14303,11807,16019,2767,12666,29297,203653,7569,6950,38677,58752,11274,11575,51887,16158,1904,3957,15190,9665,13652,25379,13574,3164,3273,4275,4491,3535,5744,2839,7690,3257,11778,2536,9890,1305,4522,1814,2410,2113,3140,1403,1256,3130,2367,637,1473,1035,802,1194,1021,1700,1180,1884,809,936,718,938,675,1574,1290,555
2020-11-17,53432,15040,6673,96700,26701,4383,7756,14460,11854,16117,2786,12771,29509,205535,7644,6999,39052,59152,11528,11666,52297,16266,1915,4019,15298,9721,13802,25531,13677,3184,3304,4312,4523,3558,5779,2854,7765,3285,11871,2549,9929,1323,4528,1853,2429,2141,3149,1410,1270,3142,2374,641,1493,1040,809,1197,1021,1701,1187,1888,809,938,724,940,679,1583,1292,557
2020-11-18,53900,15147,6740,97475,26988,4425,7863,14563,11994,16308,2819,12968,29737,207220,7699,7081,39305,59654,11620,11786,52861,16491,1932,4086,15436,9815,13948,25696,13798,3212,3333,4366,4580,3603,5828,2892,7855,3325,11952,2574,9985,1336,4538,1882,2466,2160,3155,1417,1284,3150,2391,643,1502,1055,813,1199,1024,1708,1193,1905,809,937,725,950,700,1586,1294,558
2020-11-19,54326,15343,6839,98377,27274,4503,7979,14681,12113,16447,2837,13156,30006,209165,7786,7181,39745,60217,11905,11887,53383,16693,1941,4125,15584,9872,14112,25897,13946,3230,3368,4440,4621,3628,5862,2965,7912,3372,12061,2596,10052,1344,4571,2118,2484,2184,3178,1428,1308,3181,2401,646,1518,1062,818,1201,1029,1713,1201,1926,813,943,728,952,705,1593,1294,559
2020-11-20,54792,15511,6903,99320,27584,4576,8111,14811,12176,16618,2865,13373,30286,211256,7881,7278,39998,60727,12121,11993,53940,16891,1949,4218,15732,9946,14301,26091,14065,3248,3411,4507,4668,3661,5898,3064,8013,3447,12220,2607,10148,1355,4585,2163,2511,2209,3197,1440,1319,3192,2413,649,1537,1084,825,1205,1034,1720,1210,1942,816,947,730,955,713,1599,1295,560
2020-11-21,55257,15614,6961,100288,27890,4624,8274,14952,12272,16749,2905,13532,30611,213196,7952,7356,40369,61303,12319,12075,54340,16989,1953,4266,15873,10012,14464,26253,14187,3279,3465,4560,4716,3698,5926,3093,8087,3479,12341,2637,10202,1368,4603,2189,2531,2232,3210,1450,1329,3203,2424,652,1549,1099,830,1208,1042,1728,1221,1966,823,952,736,956,723,1611,1301,564
2020-11-22,55482,15723,7014,101059,28114,4672,8322,15093,12339,16864,2930,13679,30878,214942,8030,7403,40584,61774,12419,12161,54635,17137,1958,4330,15926,10084,14564,26352,14284,3292,3499,4596,4743,3712,5964,3114,8169,3507,12401,2645,10248,1372,4612,2196,2561,2361,3219,1456,1334,3209,2431,654,1555,1103,834,1210,1043,1730,1226,1973,826,954,736,957,727,1613,1305,567
2020-11-23,55835,15904,7051,101747,28278,4720,8353,15245,12395,16947,2940,13809,31137,216441,8082,7473,40898,62276,12567,12244,55046,17277,1963,4358,15990,10151,14650,26504,14311,3308,3508,4641,4789,3716,5985,3140,8188,3524,12443,2653,10316,1374,4621,2247,2577,2397,3220,1461,1341,3213,2438,655,1558,1105,835,1210,1043,1734,1226,1985,826,953,739,959,732,1614,1304,567
2020-11-24,56166,16065,7088,102638,28607,4780,8455,15408,12468,17095,2995,13982,31464,218293,8205,7585,41415,62695,12757,12323,55525,17442,1979,4408,16101,10208,14811,26691,14464,3341,3562,4697,4810,3767,6025,3157,8256,3598,12579,2663,10390,1381,4651,2280,2605,2564,3227,1468,1356,3226,2445,654,1570,1113,843,1212,1046,1738,1228,1998,826,955,743,965,736,1621,1308,575
2020-11-25,56497,16218,7192,103440,28880,4831,8555,15609,12549,17262,3039,14131,31795,220413,8308,7652,41937,63144,12920,12387,55965,17553,1990,4498,16223,10273,14981,26833,14604,3353,3583,4750,4837,3837,6081,3204,8302,3652,12628,2680,10473,1386,4688,2305,2621,2603,3238,1487,1368,3235,2452,657,1585,1120,854,1215,1048,1743,1231,2008,828,955,750,969,742,1629,1310,582
2020-11-26,56497,16218,7192,103440,28880,4831,8555,15609,12549,17262,3039,14131,31795,220413,8308,7652,41937,63144,12920,12387,55965,17553,1990,4498,16223,10273,14981,26833,14604,3353,3583,4750,4837,3837,6081,3204,8302,3652,12628,2680,10473,1386,4688,2305,2621,2603,3238,1487,1368,3235,2452,657,1585,1120,854,1215,1048,1743,1231,2008,828,955,750,969,742,1629,1310,582
2020-11-27,57371,16474,7355,105084,29333,4968,8741,16197,12704,17556,3097,14488,32408,224165,8539,7817,42974,64298,13375,12685,57100,17966,2003,4623,16470,10472,15259,27149,14768,3412,3630,4873,4946,3850,6181,3278,8368,3693,12863,2720,10632,1403,4755,2341,2685,2645,3266,1508,1385,3260,2479,664,1596,1147,861,1224,1053,1755,1254,2026,830,959,764,977,747,1636,1319,588
2020-11-28,57728,16570,7403,105877,29612,5003,8792,16255,12769,17647,3130,14619,32630,225631,8649,7896,43241,64668,13453,12740,57320,18047,2009,4700,16578,10531,15361,27300,14884,3428,3650,4929,4968,3868,6214,3321,8421,3713,12937,2729,10702,1404,4764,2359,2707,2722,3285,1513,1394,3268,2485,665,1603,1155,862,1225,1059,1760,1258,2033,830,960,770,977,760,1637,1321,590
2020-11-29,58092,16703,7451,106698,29867,5052,8864,16358,12813,17693,3162,14783,32808,227655,8727,7958,43599,65009,13647,12871,57804,18248,2020,4731,16675,10623,15494,27481,14974,3442,3676,4969,4985,3878,6231,3353,8455,3737,12981,2744,10740,1409,4781,2395,2729,2756,3310,1518,1405,3278,2488,666,1618,1163,868,1227,1060,1763,1267,2033,830,962,773,978,763,1644,1322,595
2020-11-30,58293,16860,7483,107524,30112,5087,8884,16506,12864,17757,3196,14899,33058,229617,8832,8019,43978,65370,13763,12940,58324,18354,2030,4753,16729,10671,15556,27611,14993,3467,3690,5005,5016,3883,6262,3381,8471,3780,13044,2748,10795,1412,4789,2411,2746,2768,3311,1525,1411,3281,2497,672,1618,1166,870,1229,1061,1765,1267,2036,830,963,774,978,763,1645,1323,595
2020-12-01,58749,17006,7550,108325,30456,5150,8992,16633,12911,17911,3221,15041,33246,231760,8931,8107,44450,65934,13917,13072,58861,18598,2046,4790,16872,10743,15744,27822,15252,3503,3715,5052,5041,3903,6288,3392,8543,3802,13176,2783,10875,1417,4821,2417,2764,2797,3333,1536,1422,3294,2508,675,1657,1169,875,1238,1068,1773,1271,2050,830,965,785,982,766,1650,1329,603
2020-12-02,59270,17164,7660,109360,30855,5220,9230,16773,13017,18132,3291,15248,33493,234053,9085,8195,44969,66425,14093,13194,59217,18817,2063,4899,17007,10809,15953,28101,15361,3535,3759,5110,5081,3932,6355,3426,8731,3847,13280,2814,10962,1427,4843,2432,2786,2851,3352,1552,1431,3315,2540,679,1667,1199,885,1240,1079,1778,1276,2061,832,968,789,999,782,1660,1332,611
2020-12-03,59809,17324,7769,110517,31242,5293,9430,16921,13118,18334,3342,15480,33857,236307,9217,8306,45575,67104,14257,13323,59790,19066,2080,4945,17177,10899,16208,28399,15504,3602,3801,5170,5124,3959,6412,3480,8897,3893,13462,2855,11051,1437,4866,2450,2812,2869,3378,1565,1452,3337,2561,683,1683,1214,902,1242,1088,1791,1296,2068,833,974,792,1006,794,1669,1345,616
2020-12-04,60241,17450,7884,111629,31570,5354,9604,17080,13190,18548,3376,15700,34152,238812,9339,8391,46112,67734,14384,13427,60391,19255,2091,5015,17335,10982,16376,28640,15629,3644,3848,5249,5167,3980,6447,3515,8969,3949,13644,2885,11145,1450,4902,2473,2838,2905,3393,1569,1460,3366,2576,685,1691,1233,905,1249,1093,1799,1308,2084,834,979,799,1017,807,1675,1354,622
2020-12-05,60761,17606,7995,112729,31896,5437,9713,17286,13314,18751,3417,15948,34603,241050,9433,8485,46606,68379,14575,13556,61029,19487,2100,5096,17514,11091,16529,28918,15761,3701,3883,5342,5205,3994,6485,3545,9045,3994,13810,2919,11248,1467,4930,2492,2867,2931,3399,1578,1482,3388,2594,691,1714,1247,920,1254,1095,1807,1319,2099,835,983,802,1019,814,1685,1359,623
2020-12-06,61276,17713,8070,113634,32208,5527,9775,17388,13382,18926,3443,16153,34899,243049,9542,8559,47036,68910,14753,13642,61473,19625,2108,5143,17617,11183,16626,29135,15849,3716,3904,5395,5251,4009,6534,3569,9210,4036,13900,2940,11334,1472,4941,2499,2889,2959,3417,1588,1495,3403,2611,696,1727,1256,923,1259,1105,1810,1324,2108,838,984,802,1023,815,1689,1363,628
2020-12-07,61599,17800,8143,114426,32475,5593,9869,17498,13479,19026,3472,16338,35202,245063,9620,8649,47418,69329,14862,13770,62040,19809,2114,5170,17702,11301,16721,29362,15880,3745,3930,5447,5292,4015,6555,3604,9236,4068,13971,2950,11442,1476,4954,2515,2901,2966,3423,1591,1505,3413,2631,699,1733,1261,926,1261,1112,1817,1332,2113,840,987,803,1024,822,1692,1365,630
2020-12-08,62149,18008,8208,115414,32789,5652,10071,17720,13567,19133,3502,16543,35505,246914,9722,8730,47818,69853,15024,14456,60290,20277,2123,5217,17793,11524,16879,29734,16152,3802,3971,5531,5334,4043,6597,3641,9286,4092,14122,2992,11539,1486,4982,2525,2926,2983,3430,1600,1511,3439,2646,705,1743,1266,944,1267,1113,1820,1342,2117,840,987,810,1030,829,1707,1366,631
2020-12-09,62439,18182,8298,116428,33131,5746,10203,17875,13649,19351,3543,16716,35883,249042,9852,8810,48250,70312,15168,14603,61054,20545,2135,5304,17965,11638,17077,29938,16289,3844,4000,5602,5372,4053,6649,3663,9344,4133,14246,3047,11624,1501,5004,2551,2945,3008,3443,1610,1524,3459,2667,711,1752,1276,949,1279,1113,1826,1365,2128,843,992,815,1038,836,1713,1371,632
2020-12-10,63339,18351,8481,117525,33430,5840,10325,18042,13782,19496,3582,16988,36426,251282,9942,8870,48732,70964,15342,14765,61696,20818,2145,5350,18238,11798,17233,30365,16461,3893,4054,5692,5417,4082,6710,3730,9392,4178,14424,3094,11738,1521,5031,2565,2968,3025,3462,1620,1542,3478,2695,712,1762,1293,965,1285,1125,1838,1378,2137,842,993,816,1042,840,1723,1381,638
2020-12-11,64281,18512,8619,118512,33828,5923,10471,18239,13869,19684,3629,17315,36962,253402,10080,8961,49320,71689,15527,14982,62521,21056,2164,5427,18427,11985,17444,30628,16611,3947,4086,5777,5456,4104,6761,3770,9529,4233,14598,3148,11869,1533,5055,2577,2995,3088,3486,1635,1558,3496,2714,713,1774,1305,977,1293,1129,1851,1392,2147,843,996,826,1044,848,1744,1381,642
2020-12-12,64999,18720,8761,119429,34176,6004,10646,18419,13971,19854,3684,17578,37387,255461,10215,9057,49697,72245,15659,15175,63280,21268,2179,5469,18616,12136,17631,30967,16746,3987,4142,5895,5504,4129,6808,3797,9665,4261,14744,3197,11989,1555,5108,2593,3024,3121,3500,1644,1572,3521,2751,713,1787,1314,983,1302,1137,1863,1401,2166,848,999,833,1051,856,1748,1383,645
2020-12-13,65502,18812,8852,120166,34477,6066,10727,18585,14039,19935,3717,17810,37753,257856,10331,9140,50230,72706,15793,15297,63813,21416,2192,5532,18761,12291,17730,31173,16858,4015,4177,5976,5529,4135,6836,3821,9791,4289,14849,3236,12061,1569,5132,2602,3049,3130,3515,1660,1581,3535,2768,717,1796,1315,984,1305,1143,1880,1408,2171,849,999,836,1055,859,1757,1388,645
2020-12-14,66041,19020,8925,120840,34716,6111,10780,18710,14128,20021,3745,17975,38118,260137,10422,9213,50646,73077,15915,15400,64592,21644,2200,5570,18869,12435,17897,31383,16889,4037,4198,6021,5577,4151,6869,3839,9825,4301,14938,3252,12108,1586,5161,2613,3080,3137,3518,1670,1588,3540,2785,718,1803,1323,986,1306,1144,1886,1413,2177,850,1001,842,1056,861,1760,1389,647
2020-12-15,66548,19212,9001,121512,35030,6104,10852,18861,14225,20151,3793,18190,38457,262297,10542,9328,51112,73540,16031,15588,65250,21833,2211,5646,18998,12571,18081,31668,17075,4067,4248,6097,5606,4166,6909,3868,9931,4368,15078,3264,12207,1617,5211,2628,3106,3151,3545,1678,1602,3548,2866,721,1816,1339,1007,1325,1151,1894,1418,2199,850,1005,848,1063,868,1769,1390,655
2020-12-16,67060,19389,9147,122883,35352,6207,11022,19072,14323,20294,3847,18385,38783,264672,10697,9452,51936,73996,16189,15757,65974,22057,2230,5699,19256,12727,18301,31996,17201,4154,4281,6177,5667,4197,6967,3890,10104,4420,15218,3321,12319,1648,5253,2644,3137,3179,3555,1712,1624,3569,2897,728,1834,1356,1021,1333,1166,1907,1428,2215,852,1012,856,1084,876,1774,1391,657
2020-12-17,67801,19612,9270,123991,35758,6313,11145,19334,14468,20482,3919,18733,39337,267254,10868,9562,52674,74787,16389,15938,66785,22353,2246,5774,19475,12966,18511,32432,17364,4221,4320,6267,5725,4268,7072,3935,10295,4470,15433,3386,12475,1674,5320,2694,3179,2925,3576,1744,1648,3614,2929,732,1852,1411,1051,1342,1179,1941,1448,2218,853,1024,864,1099,888,1797,1401,664
2020-12-18,68739,19879,9463,125338,36144,6384,11259,19569,14585,20629,3980,19017,39846,269715,11025,9679,53275,75570,16537,16097,67576,22593,2256,5877,19762,13157,18729,32809,17523,4313,4390,6374,5831,4306,7165,3969,10443,4494,15647,3437,12653,1691,5376,2707,3215,2937,3606,1757,1656,3641,2949,734,1893,1416,1058,1343,1186,1948,1455,2231,854,1032,872,1105,901,1810,1402,666
2020-12-19,69530,20058,9602,126402,36519,6475,11379,19794,14716,20770,4031,19291,40299,272097,11172,9810,53885,76141,16689,16241,68366,22863,2279,5942,20027,13341,18903,33142,17684,4357,4420,6477,5889,4340,7224,3996,10487,4553,15824,3495,12778,1723,5435,2719,3247,2949,3637,1773,1674,3669,2985,739,1904,1439,1061,1359,1200,1961,1463,2240,857,1035,875,1121,911,1819,1402,672
2020-12-20,70027,20171,9697,127240,36794,6531,11455,19961,14768,20825,4077,19496,40560,274116,11300,9874,54359,76600,16817,16358,68857,23024,2295,5985,20162,13492,19022,33384,17773,4379,4438,6512,5939,4355,7265,4010,10660,4569,15909,3536,12894,1729,5457,2725,3273,2952,3655,1778,1677,3680,3010,739,1911,1447,1062,1365,1206,1967,1465,2252,858,1038,885,1126,914,1822,1403,676
2020-12-21,70849,20355,9781,128157,37169,6610,11573,20157,14890,20971,4136,19787,40987,276413,11491,10023,54956,77239,16975,16480,69490,23251,2312,6050,20278,13698,19178,33741,17809,4421,4457,6615,5999,4369,7311,4040,10719,4592,16090,3565,13042,1873,5493,2737,3314,2964,3662,1798,1694,3697,3041,740,1920,1487,1065,1368,1215,1974,1469,2261,858,1055,890,1128,934,1828,1406,676
2020-12-22,71388,20623,9911,128963,37506,6665,11751,20392,14981,21050,4194,19969,41280,278738,11659,10146,55553,77741,17110,16627,70102,23417,2329,6111,20438,13863,19344,34032,17997,4534,4485,6693,6073,4383,7370,4052,10806,4643,16297,3594,13179,1965,5547,2758,3346,2975,3696,1806,1701,3729,3068,742,1936,1502,1081,1373,1222,1981,1471,2285,860,1059,897,1141,942,1844,1407,684
2020-12-23,71957,20822,10025,129897,37908,6742,11960,20654,15074,21213,4272,20164,41654,280981,11818,10289,56229,78185,17299,16813,70813,23626,2353,6176,20737,14062,19535,34349,18164,4589,4523,6762,6163,4391,7440,4083,10978,4686,16436,3651,13285,2027,5602,2791,3378,3023,3729,1830,1724,3769,3128,750,1972,1518,1102,1382,1232,2010,1483,2298,860,1063,905,1153,951,1853,1408,692
2020-12-24,72860,21031,10195,130978,38287,6854,12100,20894,15182,21428,4370,20474,42176,283284,12003,10449,57050,78850,17475,16995,71523,23900,2374,6239,20946,14280,19789,34845,18359,4657,4579,6864,6275,4429,7508,4110,11124,4726,16595,3717,13419,2056,5672,2816,3445,3036,3772,1868,1752,3821,3157,759,1994,1568,1151,1388,1253,2024,1495,2308,868,1072,909,1197,960,1889,1411,704
2020-12-25,72860,21031,10195,130978,38287,6854,12100,20894,15182,21428,4370,20474,42176,283284,12003,10449,57050,78850,17475,16995,71523,23900,2374,6239,20946,14280,19789,34845,18359,4657,4579,6864,6275,4429,7508,4110,11124,4726,16595,3717,13419,2056,5672,2816,3445,3036,3772,1868,1752,3821,3157,759,1994,1568,1151,1388,1253,2024,1495,2308,868,1072,909,1197,960,1889,1411,704
2020-12-26,73980,21277,10382,132193,38574,7000,12288,21209,15370,21558,4446,20919,42973,286661,12299,10708,57999,79828,17748,17266,72662,24224,2395,6359,21268,14627,20050,35393,18489,4754,4651,6981,6424,4482,7588,4137,11302,4785,16919,3763,13622,2090,5772,2835,3528,3067,3803,1898,1777,3877,3195,760,2009,1583,1156,1413,1264,2044,1509,2334,876,1082,945,1213,974,1903,1412,708
