,Wake,Chatham,Cabarrus,Forsyth,Johnston,Mecklenburg,Onslow,Wayne,Brunswick,Craven,Harnett,Watauga,Wilson,Durham,Iredell,Sampson,Gaston,Guilford,Hoke,Lincoln,Moore,New Hanover,Carteret,Davidson,Franklin,Orange,Pasquotank,Pitt,Rowan,Stanly,Buncombe,Catawba,Cherokee,Cumberland,Davie,Granville,Henderson,Lee,Nash,Robeson,Scotland,Union,Alamance,Vance,Montgomery,Randolph,Transylvania,Bertie,Burke,Caldwell,Cleveland,Duplin,Hertford,Lenoir,McDowell,Northampton,Beaufort,Greene,Person,Surry,Edgecombe,Perquimans,Polk,Alleghany,Caswell,Columbus,Currituck,Halifax,Pamlico,Washington,Yadkin,Alexander,Rutherford,Anson,Clay,Martin,Rockingham,Wilkes,Dare,Gates,Macon,Mitchell,Stokes,Bladen,Chowan,Haywood,Ashe,Warren,Pender,Richmond,Jones,Jackson,Tyrrell,Madison,Camden,Graham,Hyde,Swain,Yancey,Avery,Unknown
2021-03-03,75538,4142,18602,31981,18025,97409,14714,10283,8040,8344,9731,3973,8478,22202,16538,6874,23826,40105,4137,8850,8018,16277,4466,14650,5442,7767,3073,17600,14957,6868,15610,17496,2115,24267,3551,5249,8887,5480,9771,15261,3499,20846,15799,4369,3082,13305,1929,1654,9249,8652,10337,5729,1954,5455,4823,1714,4267,2138,3005,7401,4685,916,1357,913,1977,5884,1381,5007,964,992,3657,3932,6756,2305,657,2077,6855,6012,1862,676,2578,1244,3677,2953,1378,3868,1880,1602,4708,4214,724,3349,301,1356,592,563,626,1163,1449,1831,
2021-03-04,75883,4155,18639,32062,18161,97600,14791,10307,8067,8390,9766,3987,8503,22259,16579,6904,23894,40228,4150,8866,8043,16358,4470,14683,5471,7793,3078,17644,14983,6888,15687,17532,2126,24324,3557,5263,8924,5489,9799,15291,3500,20928,15838,4391,3085,13375,1934,1658,9262,8673,10358,5736,1957,5476,4845,1719,4277,2140,3015,7413,4703,923,1358,917,1981,5906,1385,5016,966,995,3662,3943,6763,2313,659,2084,6869,6030,1864,676,2580,1245,3681,2964,1380,3877,1881,1607,4730,4234,727,3364,304,1359,593,566,627,1166,1450,1842,
2021-03-05,76084,4162,18689,32132,18205,97767,14807,10324,8084,8410,9797,4003,8520,22259,16620,6921,23938,40361,4158,8885,8056,16416,4473,14725,5495,7817,3086,17665,15004,6904,15726,17567,2129,24411,3563,5280,8965,5497,9837,15310,3505,20980,15888,4406,3092,13436,1940,1662,9275,8692,10389,5757,1963,5485,4864,1725,4281,2142,3028,7426,4719,923,1361,920,1989,5921,1392,5021,973,997,3666,3947,6781,2316,660,2087,6889,6043,1866,677,2583,1245,3688,2973,1382,3882,1888,1608,4751,4238,734,3369,305,1369,594,566,628,1169,1451,1848,
2021-03-06,76084,4166,18727,32220,18214,97954,14833,10331,8116,8438,9843,4019,8543,22259,16641,6942,23974,40451,4169,8904,8076,16459,4479,14746,5521,7827,3091,17698,15041,6917,15752,17614,2136,24477,3583,5304,8995,5506,9877,15332,3508,21023,15938,4414,3100,13500,1950,1664,9289,8712,10422,5773,1963,5499,4875,1728,4289,2144,3038,7443,4729,924,1364,928,1993,5931,1396,5032,972,999,3680,3951,6786,2327,662,2089,6903,6054,1871,678,2586,1245,3696,2979,1382,3893,1893,1614,4772,4247,739,3372,305,1373,596,566,628,1171,1463,1849,
2021-03-07,76084,4166,18727,32220,18214,97954,14833,10331,8116,8438,9843,4019,8543,22259,16641,6942,23974,40451,4169,8904,8076,16459,4479,14746,5521,7827,3091,17698,15041,6917,15752,17614,2136,24477,3583,5304,8995,5506,9877,15332,3508,21023,15938,4414,3100,13500,1950,1664,9289,8712,10422,5773,1963,5499,4875,1728,4289,2144,3038,7443,4729,924,1364,928,1993,5931,1396,5032,972,999,3680,3951,6786,2327,662,2089,6903,6054,1871,678,2586,1245,3696,2979,1382,3893,1893,1614,4772,4247,739,3372,305,1373,596,566,628,1171,1463,1849,
2021-03-08,76386,4182,18801,32311,18280,98216,14866,10356,8161,8452,9895,4048,8586,22429,16684,6963,24029,40605,4183,8929,8095,16509,4486,14783,5552,7838,3104,17735,15089,6936,15803,17648,2139,24578,3597,5324,9027,5512,9922,15365,3515,21100,16003,4424,3107,13540,1957,1667,9304,8735,10463,5783,1966,5510,4902,1731,4296,2147,3058,7455,4751,926,1366,930,2001,5946,1404,5042,975,999,3692,3957,6796,2338,663,2094,6912,6079,1875,680,2593,1251,3698,2987,1383,3903,1899,1623,4796,4257,739,3378,305,1377,596,567,629,1171,1464,1857,
2021-03-09,76627,4184,18810,32342,18356,98308,14869,10359,8176,8457,9908,4050,8604,22482,16706,6970,24060,40661,4187,8945,8100,16555,4495,14795,5560,7847,3111,17745,15105,6947,15822,17668,2139,24617,3601,5330,9044,5512,9928,15378,3519,21133,16020,4433,3108,13581,1957,1673,9317,8739,10477,5784,1966,5517,4906,1731,4299,2149,3062,7457,4757,926,1366,931,2002,5950,1405,5043,976,999,3696,3963,6805,2344,663,2095,6918,6095,1878,685,2596,1264,3700,2987,1384,3909,1900,1626,4802,4259,740,3381,305,1380,596,568,629,1174,1464,1863,
2021-03-10,76880,4208,18857,32391,18414,98496,14912,10367,8197,8480,9933,4056,8624,22482,16746,6990,24106,40744,4204,8959,8128,16600,4507,14829,5589,7847,3113,17767,15132,6964,15857,17699,2139,24693,3610,5341,9077,5516,9943,15387,3520,21188,16040,4450,3114,13615,1959,1673,9336,8745,10496,5790,1969,5529,4911,1739,4309,2150,3071,7461,4766,931,1366,932,2003,5954,1407,5049,980,1000,3698,3969,6810,2350,663,2097,6922,6105,1881,685,2598,1265,3702,2995,1386,3916,1900,1630,4824,4263,744,3386,305,1387,600,568,629,1174,1468,1870,
2021-03-11,77038,4223,18899,32425,18471,98652,14975,10379,8218,8513,9964,4080,8641,22637,16771,7025,24131,40845,4210,8973,8142,16652,4529,14846,5616,7847,3116,17796,15159,6992,15883,17732,2146,24759,3618,5381,9105,5530,9972,15432,3522,21246,16086,4466,3122,13658,1963,1678,9354,8752,10510,5801,1970,5536,4925,1745,4323,2153,3083,7477,4780,933,1366,933,2009,5975,1409,5054,983,1003,3703,3999,6817,2361,664,2098,6928,6115,1882,686,2603,1269,3706,3008,1387,3921,1900,1640,4833,4273,749,3397,305,1397,604,568,629,1174,1472,1884,
2021-03-12,77197,4233,18941,32495,18540,98869,15007,10388,8243,8551,10010,4091,8653,22713,16803,7036,24188,40936,4219,9020,8165,16703,4549,14869,5643,7847,3122,17824,15195,7007,15886,17768,2162,24791,3625,5401,9145,5534,9992,15450,3528,21301,16126,4481,3130,13699,1979,1679,9365,8768,10542,5819,1970,5544,4926,1751,4331,2151,3094,7485,4786,935,1369,933,2014,5979,1411,5059,984,1005,3710,4002,6828,2373,666,2098,6942,6130,1887,687,2607,1270,3706,3020,1389,3929,1906,1644,4846,4277,752,3400,305,1405,605,568,629,1174,1475,1890,
2021-03-13,77197,4236,18963,32522,18580,98940,15018,10389,8251,8566,10033,4101,8670,22713,16823,7062,24208,40987,4223,9030,8174,16723,4563,14875,5642,7847,3124,17822,15207,7011,15895,17792,2165,24825,3628,5409,9158,5541,10014,15441,3528,21331,16144,4480,3131,13725,1978,1680,9374,8775,10552,5830,1970,5544,4932,1751,4342,2151,3097,7487,4793,935,1370,934,2017,5993,1413,5062,989,1004,3713,4004,6846,2376,667,2101,6943,6133,1888,689,2612,1271,3710,3022,1390,3930,1908,1649,4857,4278,751,3405,305,1407,606,568,629,1174,1476,1900,
2021-03-14,77197,4236,18963,32522,18580,98940,15018,10389,8251,8566,10033,4101,8670,22713,16823,7062,24208,40987,4223,9030,8174,16723,4563,14875,5642,7847,3124,17822,15207,7011,15895,17792,2165,24825,3628,5409,9158,5541,10014,15441,3528,21331,16144,4480,3131,13725,1978,1680,9374,8775,10552,5830,1970,5544,4932,1751,4342,2151,3097,7487,4793,935,1370,934,2017,5993,1413,5062,989,1004,3713,4004,6846,2376,667,2101,6943,6133,1888,689,2612,1271,3710,3022,1390,3930,1908,1649,4857,4278,751,3405,305,1407,606,568,629,1174,1476,1900,
2021-03-15,77197,4245,19038,32651,18676,99328,15041,10414,8296,8590,10075,4112,8710,22943,16876,7098,24267,41168,4235,9067,8200,16802,4574,14931,5691,7852,3130,17883,15278,7052,15955,17855,2167,24917,3653,5425,9216,5552,10055,15495,3531,21430,16231,4504,3135,13780,1984,1684,9403,8792,10601,5852,1974,5553,4955,1753,4356,2153,3111,7501,4809,936,1373,934,2024,6009,1421,5069,991,1005,3739,4013,6849,2384,668,2107,6971,6154,1902,691,2614,1273,3714,3038,1390,3934,1910,1655,4879,4292,753,3412,305,1414,607,568,629,1174,1479,1920,
2021-03-16,77964,4249,19057,32683,18711,99466,15051,10416,8304,8621,10078,4118,8723,23023,16894,7102,24290,41221,4240,9075,8203,16823,4578,14947,5701,7852,3132,17901,15288,7072,15970,17887,2181,24974,3655,5432,9231,5554,10069,15503,3531,21461,16256,4507,3140,13824,1985,1684,9408,8798,10614,5851,1975,5558,4962,1755,4361,2155,3117,7510,4815,936,1374,934,2026,6010,1421,5071,998,1005,3744,4014,6856,2390,668,2108,6977,6167,1903,691,2615,1274,3718,3039,1391,3934,1917,1656,4887,4293,758,3412,305,1416,608,568,629,1174,1479,1925,
2021-03-17,77964,4252,19115,32728,18789,99683,15079,10422,8322,8642,10101,4122,8745,23023,16952,7128,24337,41320,4246,9089,8219,16883,4586,14970,5739,7867,3134,17920,15316,7087,16019,17908,2185,25034,3658,5445,9267,5564,10097,15521,3532,21569,16311,4516,3146,13854,1986,1685,9421,8805,10632,5867,1980,5566,4971,1757,4365,2157,3125,7527,4822,936,1379,934,2028,6029,1423,5077,1001,1007,3750,4014,6859,2394,668,2108,6984,6175,1906,692,2617,1275,3728,3044,1392,3941,1916,1661,4893,4297,757,3413,305,1418,609,568,630,1175,1479,1930,
2021-03-18,78546,4255,19160,32767,18841,99894,15125,10430,8340,8663,10121,4133,8759,23152,16986,7184,24370,41438,4257,9105,8233,16929,4599,14992,5759,7884,3139,17946,15354,7101,16051,17930,2185,25085,3674,5451,9292,5570,10133,15536,3535,21616,16342,4527,3151,13886,1995,1685,9432,8821,10647,5871,1984,5573,4978,1758,4384,2163,3132,7538,4833,936,1379,936,2037,6043,1426,5084,1008,1008,3755,4020,6862,2398,668,2112,6993,6188,1922,692,2623,1278,3731,3050,1392,3948,1917,1666,4904,4303,758,3423,306,1417,614,569,630,1178,1483,1936,
